q,count,count_frac,sum_W,sum_W_frac,sum_W2,sum_W2_frac,mean_W,mean_W_over_shell2,mean_W2,side_left_frac
191,142,0.0008602619558237311,0.0980584544063974,1.1377271263280943e-06,6.771451042656818e-05,1.050038704240425e-09,0.0006905524958197001,0.00043858446862747824,4.768627494828745e-07,0.45774647887323944
197,127,0.0007693892140113652,0.08243937723723532,9.565061608219506e-07,5.351378676585643e-05,8.298302233987829e-10,0.0006491289546239002,0.0004122755031049326,4.21368399731153e-07,0.5354330708661418
193,117,0.0007088073861364545,0.07912881782597612,9.180952632781215e-07,5.3515981286644706e-05,8.298642535017908e-10,0.0006763146822733003,0.0004295417326639328,4.5740154945850175e-07,0.5726495726495726
211,125,0.000757272848436383,0.07073079445653747,8.206568623489277e-07,4.0022762275636225e-05,6.20626940596512e-10,0.0005658463556522998,0.00035938096628551657,3.201820982050898e-07,0.464
199,110,0.0006664001066240171,0.06997613737025996,8.119009234211606e-07,4.451508910238799e-05,6.902887754155397e-10,0.0006361467033659996,0.0004040302012574951,4.0468262820352714e-07,0.5272727272727272
223,96,0.0005815855475991422,0.048632314697654395,5.642583699956431e-07,2.46364795088788e-05,3.820341734376466e-10,0.0005065866114339,0.00032174385167603854,2.566299948841542e-07,0.4791666666666667
227,93,0.000563410999236669,0.04546682917968512,5.275306980820481e-07,2.2228307050050283e-05,3.446910061855116e-10,0.0004888906363407003,0.00031050476430747665,2.3901405430161595e-07,0.3978494623655914
229,89,0.0005391782680867047,0.042754563383607204,4.960615260591981e-07,2.0538794271048315e-05,3.1849198624007894e-10,0.00048038835262480007,0.0003051047844243661,2.307729693376215e-07,0.43820224719101125
233,92,0.0005573528164491779,0.04269130385897519,4.953275549028286e-07,1.9810298099777185e-05,3.071953059435392e-10,0.00046403591151059987,0.00029471900384975475,2.1532932717149114e-07,0.4673913043478261
251,100,0.0006058182787491064,0.039986739258099986,4.639477363043245e-07,1.5989393164958366e-05,2.4794510917612924e-10,0.00039986739258099987,0.0002539642227900698,1.5989393164958367e-07,0.39
241,89,0.0005391782680867047,0.03860284875259831,4.478910915457627e-07,1.6743594739510443e-05,2.5964039928588435e-10,0.00043373987362470013,0.00027547735059653915,1.8813027797202746e-07,0.5280898876404494
239,84,0.0005088873541492494,0.03704647730957039,4.298332298336395e-07,1.6338589060101815e-05,2.533600372757739e-10,0.0004410294917805999,0.0002801071409814215,1.945070126202597e-07,0.5238095238095238
263,95,0.0005755273648116511,0.03459995564486199,4.014473646888334e-07,1.260165190133641e-05,1.9541191615226435e-10,0.0003642100594195999,0.00023131749772291609,1.3264896738248853e-07,0.5473684210526316
269,79,0.00047859644021179407,0.02750337339726601,3.19108986257472e-07,9.575133521895813e-06,1.4848015193381193e-10,0.0003481439670540001,0.00022111358328376484,1.2120422179614952e-07,0.4810126582278481
271,76,0.0004604218918493209,0.0260698447134428,3.0247641255611996e-07,8.942589518198092e-06,1.3867138743365239e-10,0.0003430242725453,0.00021786195721735277,1.1766565155523806e-07,0.4868421052631579
277,75,0.0004543637090618298,0.02462437174992,2.857052548733974e-07,8.084795787713433e-06,1.2536970937987043e-10,0.0003283249566656,0.00020852611137896638,1.0779727716951244e-07,0.5333333333333333
281,76,0.0004604218918493209,0.02424735585415319,2.813309129131105e-07,7.735977183132446e-06,1.199606318680959e-10,0.0003190441559756999,0.00020263167893008253,1.0178917346226902e-07,0.5526315789473685
257,57,0.00034531641888699066,0.021740625886839598,2.5224647853713745e-07,8.29218971844924e-06,1.2858573579614812e-10,0.0003814144892428,0.00024224439431329067,1.454770126043726e-07,0.49122807017543857
283,67,0.0004058982467619013,0.0210748923722338,2.4452227889460933e-07,6.629120723900395e-06,1.0279677562944611e-10,0.0003145506324214,0.00019977774725615772,9.89421003567223e-08,0.5522388059701493
293,69,0.00041801461233688343,0.020247773956592094,2.3492560450423984e-07,5.9416282637318396e-06,9.213593369906994e-11,0.0002934459993708999,0.00018637374925736078,8.611055454683826e-08,0.4927536231884058
307,74,0.00044830552627433875,0.019779640891675405,2.2949407195652635e-07,5.286948564916774e-06,8.198391431200276e-11,0.0002672924444821001,0.0001697630744092334,7.14452508772537e-08,0.44594594594594594
317,77,0.00046648007463681194,0.019303481089469506,2.2396940886943073e-07,4.8392776905405414e-06,7.504194955592647e-11,0.0002506945596035001,0.0001592214073181894,6.284776221481223e-08,0.5454545454545454
313,75,0.0004543637090618298,0.019285727321902497,2.2376342007348464e-07,4.959190377799824e-06,7.690141751867971e-11,0.00025714303095869995,0.00016331696761215768,6.612253837066431e-08,0.4666666666666667
311,63,0.00038166551561193704,0.016409041188567303,1.9038655453302795e-07,4.273914805211044e-06,6.627495252977519e-11,0.00026046097124710006,0.00016542426153569683,6.783991754303245e-08,0.5079365079365079
331,71,0.00043013097791186556,0.016325473823712203,1.8941696085090277e-07,3.7538182474477744e-06,5.82098936206381e-11,0.00022993625103820005,0.00014603736731133896,5.287067954151795e-08,0.4788732394366197
337,62,0.000375607332824446,0.013752932817930798,1.5956895127756491e-07,3.0506961466874054e-06,4.730668520999966e-11,0.00022182149706339996,0.00014088351574809786,4.920477655947428e-08,0.4032258064516129
353,66,0.00039984006397441024,0.013343137410616202,1.5481428372779707e-07,2.69756539331361e-06,4.1830739857014e-11,0.00020216874864570003,0.00012840164033091464,4.0872202928994094e-08,0.48484848484848486
349,62,0.000375607332824446,0.012823431886434804,1.4878437966554048e-07,2.6522646023565743e-06,4.112826732139438e-11,0.00020682954655540007,0.0001313618114793505,4.2778461328331847e-08,0.6129032258064516
347,59,0.0003574327844619728,0.0123440165635449,1.432219442699281e-07,2.5826227952728105e-06,4.0048342318458745e-11,0.0002092206197211,0.00013288043252579696,4.3773267716488315e-08,0.4745762711864407
367,57,0.00034531641888699066,0.010661201725451102,1.2369701802591602e-07,1.994056530366227e-06,3.092153398345153e-11,0.00018703862676230004,0.000118792180504659,3.498344790116188e-08,0.47368421052631576
359,54,0.00032714187052451747,0.010555244468926202,1.2246764473312405e-07,2.0632071444231472e-06,3.1993842130174375e-11,0.00019546749016530004,0.00012414552959704077,3.8207539711539766e-08,0.5
373,50,0.0003029091393745532,0.00905348475156,1.0504341774507488e-07,1.6393117229351319e-06,2.542055973754137e-11,0.0001810696950312,0.00011500118594971105,3.2786234458702634e-08,0.54
383,52,0.00031502550494953534,0.0089303654070852,1.0361492064268148e-07,1.533681275078339e-06,2.3782564307947834e-11,0.0001717377962901,0.00010907430004975856,2.9493870674583442e-08,0.46153846153846156
389,51,0.0003089673221620443,0.0084905223042399,9.851162350767413e-08,1.4135091960550593e-06,2.191907399621735e-11,0.00016648082949489998,0.00010573548945617976,2.7715866589314886e-08,0.6274509803921569
401,52,0.00031502550494953534,0.008146630749805598,9.452160803819195e-08,1.2762998571871115e-06,1.9791389464689577e-11,0.00015666597595779996,9.950186876943409e-05,2.4544228022829068e-08,0.46153846153846156
379,45,0.0002726182254370979,0.00789218991792,9.156944814301369e-08,1.3841480377894204e-06,2.146377494161246e-11,0.00017538199817599998,0.00011138880960171013,3.0758845284209343e-08,0.4666666666666667
433,58,0.0003513746016744817,0.0077931966398002,9.042087468728433e-08,1.0471364459764605e-06,1.6237786996753325e-11,0.0001343654593069,8.533833984924193e-05,1.805407665476656e-08,0.4827586206896552
397,45,0.0002726182254370979,0.007192749474963001,8.345416252057175e-08,1.1496810002140296e-06,1.782792993923677e-11,0.00015983887722140002,0.00010151704534634537,2.554846667142288e-08,0.5333333333333333
409,47,0.00028473459101208,0.007078067103852798,8.212355573797912e-08,1.0659368920569573e-06,1.652932267968372e-11,0.00015059717242239996,9.564744352314127e-05,2.267950834163739e-08,0.6170212765957447
421,47,0.00028473459101208,0.006680317438964998,7.750864939491895e-08,9.495030018163913e-07,1.4723799897820613e-11,0.00014213441359499994,9.027256673114307e-05,2.0202191528008323e-08,0.48936170212765956
431,46,0.00027867640822458895,0.006238306736074201,7.238020259397285e-08,8.460102376816703e-07,1.3118953207418425e-11,0.00013561536382770002,8.613218059764072e-05,1.8391526906123267e-08,0.5652173913043478
419,40,0.00024232731149964257,0.005739781751071999,6.659604658190024e-08,8.236273637485588e-07,1.2771865355880483e-11,0.0001434945437768,9.113641412386137e-05,2.059068409371397e-08,0.55
439,41,0.00024838549428713363,0.0053594256443219995,6.218294969052412e-08,7.005717862695306e-07,1.0863661068325912e-11,0.000130717698642,8.302157004161663e-05,1.7087116738281232e-08,0.5609756097560976
467,46,0.00027867640822458895,0.0053135834342840004,6.165106362106902e-08,6.137862807199704e-07,9.517891317942312e-12,0.00011551268335400002,7.336454383299465e-05,1.3343180015651531e-08,0.5217391304347826
449,42,0.0002544436770746247,0.0052483168000158,6.089380489513278e-08,6.558292674602108e-07,1.0169845574733308e-11,0.0001249599238099,7.93646856910421e-05,1.5614982558576448e-08,0.6190476190476191
457,43,0.00026050185986211576,0.0051867998448623,6.018005197060493e-08,6.256486658297937e-07,9.701839535413772e-12,0.0001206232522061,7.661037400224458e-05,1.4549968972785901e-08,0.4883720930232558
463,43,0.00026050185986211576,0.005053239791199499,5.8630416123641283e-08,5.938426136599695e-07,9.208627879639887e-12,0.00011751720444649998,7.463765749709501e-05,1.3810293340929522e-08,0.46511627906976744
461,42,0.0002544436770746247,0.004978641711640799,5.776488893172607e-08,5.901636498311359e-07,9.151578742203311e-12,0.00011853908837239997,7.528667755183801e-05,1.4051515472169902e-08,0.35714285714285715
479,45,0.0002726182254370979,0.004940886990555,5.732683827524477e-08,5.424969834097483e-07,8.412418932448026e-12,0.00010979748867900001,6.973470303912122e-05,1.205548852021663e-08,0.5111111111111111
443,37,0.00022415276313716937,0.0047496073213096,5.510750828750472e-08,6.096964785581857e-07,9.454471372416499e-12,0.0001283677654408,8.152907785514645e-05,1.647828320427529e-08,0.4864864864864865
509,47,0.00028473459101208,0.004570100251272766,5.3024770351394046e-08,4.4437907035496634e-07,6.890919247405713e-12,9.723617555899502e-05,6.17567478896561e-05,9.45487383733971e-09,0.5319148936170213
499,41,0.00024838549428713363,0.0041480711707964,4.8128161121074196e-08,4.196705960490176e-07,6.507768661504162e-12,0.0001011724675804,6.425677005309962e-05,1.0235868196317502e-08,0.5609756097560976
491,38,0.00023021094592466044,0.003970855159884,4.6072005289787304e-08,4.149392289678308e-07,6.4344000654983946e-12,0.00010449618841799999,6.636773532547114e-05,1.0919453393890284e-08,0.5
503,37,0.00022415276313716937,0.00368408114810145,4.274469838589985e-08,3.6682307853504037e-07,5.688270174944519e-12,9.956976075949865e-05,6.323885711575476e-05,9.914137257703795e-09,0.4594594594594595
557,44,0.0002665600426496068,0.003572775436504228,4.1453269429916334e-08,2.9010737090199944e-07,4.498651262684325e-12,8.119944173873246e-05,5.1571479682448627e-05,6.5933493386818055e-09,0.38636363636363635
521,37,0.00022415276313716937,0.0034339163471988382,3.98421513106647e-08,3.1869679674484894e-07,4.941983178958874e-12,9.280854992429292e-05,5.894466937566542e-05,8.613426939049972e-09,0.43243243243243246
541,38,0.00023021094592466044,0.003270788786426178,3.7949457283756985e-08,2.815278759318743e-07,4.365610327665872e-12,8.607338911647837e-05,5.466702655792485e-05,7.408628313996692e-09,0.5526315789473685
487,30,0.00018174548362473193,0.0031865942344889986,3.69725866385093e-08,3.3847942717637977e-07,5.248749446542219e-12,0.00010621980781629996,6.746244239335608e-05,1.1282647572545992e-08,0.6
569,38,0.00023021094592466044,0.002956803731147357,3.430643316294202e-08,2.3007074485597216e-07,3.5676723539805414e-12,7.781062450387781e-05,4.941917031390436e-05,6.054493285683478e-09,0.5526315789473685
571,38,0.00023021094592466044,0.0029361268453967446,3.406652877174121e-08,2.2686423295419588e-07,3.5179494573478632e-12,7.726649593149327e-05,4.9073582770265085e-05,5.9701113935314706e-09,0.47368421052631576
547,34,0.00020597821477469618,0.00286264634553105,3.321396834276616e-08,2.4102188528183166e-07,3.737490037521124e-12,8.419548075091323e-05,5.347432730967316e-05,7.088878978877402e-09,0.5294117647058824
587,38,0.00023021094592466044,0.002778246832419632,3.223471962732364e-08,2.0312251215394002e-07,3.1497901723069824e-12,7.311175874788506e-05,4.643482147262234e-05,5.345329267208948e-09,0.47368421052631576
523,29,0.00017568730083724086,0.0026709026187351254,3.098925410879661e-08,2.4599037237124646e-07,3.814535617745203e-12,9.210009030121121e-05,5.8494711712469245e-05,8.482426633491257e-09,0.6206896551724138
607,38,0.00023021094592466044,0.0025981824697583647,3.014551568132163e-08,1.7764610910946524e-07,2.7547314312335018e-12,6.837322288837802e-05,4.3425277311106815e-05,4.674897608143822e-09,0.4473684210526316
563,32,0.00019386184919971405,0.0025432943259435467,2.9508673804606898e-08,2.0213581338676998e-07,3.134489583283624e-12,7.947794768573583e-05,5.047812246623487e-05,6.316744168336562e-09,0.53125
577,33,0.00019992003198720512,0.0024970414256493124,2.897202268508175e-08,1.889459358002652e-07,2.929956140115005e-12,7.56679219893731e-05,4.8058294711485027e-05,5.725634418189854e-09,0.45454545454545453
593,32,0.00019386184919971405,0.002292471922854892,2.659849687379302e-08,1.6423210990868766e-07,2.546722567981938e-12,7.163974758921537e-05,4.5499916109529666e-05,5.1322534346464895e-09,0.5
617,34,0.00020597821477469618,0.002249945625957146,2.610508381873582e-08,1.4888986234599092e-07,2.308812648093496e-12,6.617487135168077e-05,4.2029057839864036e-05,4.379113598411498e-09,0.6470588235294118
601,30,0.00018174548362473193,0.002092356798569218,2.427665316672481e-08,1.4593189908396091e-07,2.262943957745052e-12,6.974522661897394e-05,4.4296665845332664e-05,4.8643966361320305e-09,0.43333333333333335
599,29,0.00017568730083724086,0.0020361407086379353,2.3624403742255527e-08,1.429609994956067e-07,2.2168746657346368e-12,7.021174857372191e-05,4.459296378772634e-05,4.929689637779542e-09,0.4482758620689655
643,33,0.00019992003198720512,0.0020107377325861227,2.332966469993054e-08,1.2251715846198734e-07,1.899855105031791e-12,6.0931446442003716e-05,3.869884798366908e-05,3.7126411655147676e-09,0.5757575757575758
653,32,0.00019386184919971405,0.0018905451320211351,2.1935125260424724e-08,1.1169252800652532e-07,1.7319991925289494e-12,5.907953537566047e-05,3.752266016899269e-05,3.490391500203916e-09,0.65625
673,32,0.00019386184919971405,0.0017798495110712715,2.0650774905498306e-08,9.899575881439514e-08,1.5351123068886572e-12,5.5620297220977233e-05,3.532562498758083e-05,3.0936174629498483e-09,0.5625
647,29,0.00017568730083724086,0.0017452308058355168,2.0249109997933693e-08,1.0502864019438922e-07,1.6286632889038749e-12,6.0180372615017817e-05,3.8221825139927704e-05,3.6216772480823867e-09,0.3793103448275862
613,26,0.00015751275247476767,0.001743074031120183,2.0224085933319704e-08,1.168579645371371e-07,1.812098838044686e-12,6.704130888923781e-05,4.2579350611678986e-05,4.494537097582196e-09,0.4230769230769231
641,28,0.0001696291180497498,0.001716743477551895,1.991858463588214e-08,1.0525743456132049e-07,1.6322111686578096e-12,6.131226705542482e-05,3.894071519491046e-05,3.7591940914757315e-09,0.5357142857142857
659,28,0.0001696291180497498,0.0016242416242018417,1.884532819482291e-08,9.422003049249419e-08,1.4610558078112358e-12,5.800862943578006e-05,3.684250519824722e-05,3.3650010890176494e-09,0.6071428571428571
683,29,0.00017568730083724086,0.0015661019282341068,1.8170760054631578e-08,8.457500860753747e-08,1.3114919075681226e-12,5.400351476669334e-05,3.4298772318318344e-05,2.9163796071564644e-09,0.4827586206896552
661,27,0.00016357093526225873,0.001556769372953005,1.8062478709942412e-08,8.976040298387013e-08,1.3919010363885182e-12,5.765812492418537e-05,3.6619892383291255e-05,3.324459369772968e-09,0.4444444444444444
619,23,0.00013933820411229448,0.0015122025696769773,1.7545390598286874e-08,9.94242005103327e-08,1.5417560876737623e-12,6.574793781204249e-05,4.1757903335673536e-05,4.322791326536204e-09,0.4782608695652174
719,31,0.000187803666412223,0.0015106621458872136,1.75275177698575e-08,7.361613287150197e-08,1.1415542737388508e-12,4.8731036964103665e-05,3.0950110356487234e-05,2.374713963596838e-09,0.5161290322580645
733,32,0.00019386184919971405,0.001500394497560903,1.740838697083403e-08,7.034948900971983e-08,1.0908989198681266e-12,4.688732804877822e-05,2.977913190108117e-05,2.1984215315537446e-09,0.40625
631,23,0.00013933820411229448,0.001455233055974844,1.688439954448123e-08,9.207405422616892e-08,1.4277784773863706e-12,6.327100243368887e-05,4.01847493852989e-05,4.003219748963866e-09,0.6086956521739131
677,25,0.0001514545696872766,0.0013741245699050249,1.59433351014849e-08,7.552873334466678e-08,1.171212680923962e-12,5.496498279620099e-05,3.490942096179819e-05,3.0211493337866713e-09,0.6
757,30,0.00018174548362473193,0.001318842486419137,1.5301922524032267e-08,5.79781834661404e-08,8.990589499575461e-13,4.396141621397123e-05,2.7920823524689858e-05,1.9326061155380133e-09,0.6666666666666666
761,30,0.00018174548362473193,0.0013050146135263616,1.514148407754885e-08,5.676877138391197e-08,8.803047791348388e-13,4.350048711754539e-05,2.7628077724689664e-05,1.8922923794637323e-09,0.5
709,25,0.0001514545696872766,0.0012528843143066873,1.4536640202690116e-08,6.278876420142955e-08,9.736559001548714e-13,5.0115372572267495e-05,3.1829331126499704e-05,2.5115505680571822e-09,0.48
739,27,0.00016357093526225873,0.0012454844827428356,1.4450783361977932e-08,5.745302210196997e-08,8.909153518590462e-13,4.612905491640132e-05,2.9297536626498528e-05,2.1278897074803693e-09,0.4444444444444444
701,22,0.0001332800213248034,0.001127846714190651,1.308588646274846e-08,5.781991866866582e-08,8.96604761603821e-13,5.1265759735938675e-05,3.255996630043488e-05,2.6281781213029917e-09,0.2727272727272727
809,29,0.00017568730083724086,0.0011162574962451165,1.2951422099533872e-08,4.296657923873847e-08,6.662762664202434e-13,3.849163780155574e-05,2.4446851780265586e-05,1.4816061806461542e-09,0.3103448275862069
853,32,0.00019386184919971405,0.0011079377236950065,1.285489160685539e-08,3.836018748707726e-08,5.948456440075863e-13,3.4623053865468953e-05,2.1989832451220365e-05,1.1987558589711644e-09,0.5
727,23,0.00013933820411229448,0.0010962824155344364,1.2719660429286179e-08,5.225370150478339e-08,8.102902712314487e-13,4.766445284932332e-05,3.0272700268102607e-05,2.2719000654253646e-09,0.6086956521739131
751,24,0.00014539638689978554,0.001072000039716242,1.2437923195844219e-08,4.7882670214651e-08,7.425093480117166e-13,4.466666832151009e-05,2.836874402704961e-05,1.9951112589437917e-09,0.375
691,20,0.00012116365574982128,0.0010552062008750086,1.2243072011206261e-08,5.567300631825344e-08,8.633129154641451e-13,5.276031004375043e-05,3.350918675298074e-05,2.783650315912672e-09,0.65
797,26,0.00015751275247476767,0.0010311459466096982,1.1963911951936463e-08,4.0894690892677346e-08,6.341478062050859e-13,3.9659459484988395e-05,2.5188559985768456e-05,1.5728727266414363e-09,0.5
887,32,0.00019386184919971405,0.0010246278884907768,1.1888285922770779e-08,3.280819718353336e-08,5.087517674135781e-13,3.2019621515336775e-05,2.0336337603540555e-05,1.0252561619854174e-09,0.5
769,23,0.00013933820411229448,0.0009798026058532776,1.136819879401955e-08,4.173970201899447e-08,6.472512663432048e-13,4.2600113297968594e-05,2.7056231303721422e-05,1.8147696529997596e-09,0.5652173913043478
787,22,0.0001332800213248034,0.0008948219933512976,1.0382207849732636e-08,3.6395745444781373e-08,5.643833374258281e-13,4.0673726970513527e-05,2.5832742678435626e-05,1.6543520656718805e-09,0.5454545454545454
773,21,0.00012722183853731235,0.0008853678358707276,1.0272515610676496e-08,3.732743832354362e-08,5.788309584305823e-13,4.2160373136701316e-05,2.6776943043768586e-05,1.7774970630258865e-09,0.5714285714285714
827,22,0.0001332800213248034,0.0008103545882686652,9.4021714149876e-09,2.984884357854899e-08,4.628615172265548e-13,3.683429946675751e-05,2.3394241215096888e-05,1.3567656172067724e-09,0.5454545454545454
919,27,0.00016357093526225873,0.0008053713481915458,9.344353173337096e-09,2.4023074388439562e-08,3.7252219271471214e-13,2.9828568451538736e-05,1.8944753546517072e-05,8.89743495868132e-10,0.4444444444444444
857,23,0.00013933820411229448,0.0007889139324854413,9.153405351535903e-09,2.7060225776941008e-08,4.1961884140159084e-13,3.430060576023658e-05,2.1785038852255227e-05,1.1765315555191742e-09,0.5652173913043478
839,22,0.0001332800213248034,0.000787339777048845,9.135141150329448e-09,2.8177451114696582e-08,4.369434862762461e-13,3.578817168403841e-05,2.2729823375066237e-05,1.2807932324862084e-09,0.5
877,24,0.00014539638689978554,0.000786095823197409,9.120708126178226e-09,2.5747776802017164e-08,3.9926689301816144e-13,3.2753992633225375e-05,2.0802752204116603e-05,1.072824033417382e-09,0.5416666666666666
821,21,0.00012722183853731235,0.0007848676231861263,9.106457886585405e-09,2.9334151710754268e-08,4.548802680299246e-13,3.737464872314887e-05,2.3737428435362227e-05,1.3968643671787747e-09,0.38095238095238093
937,27,0.00016357093526225873,0.0007747257946465082,8.98878691665281e-09,2.2229631736691235e-08,3.4471154790153713e-13,2.8693547949870673e-05,1.8223878064031876e-05,8.233196939515273e-10,0.37037037037037035
971,28,0.0001696291180497498,0.0007481402238553477,8.680326771720667e-09,1.9989778376797486e-08,3.0997847954003864e-13,2.671929370911956e-05,1.6969987516452928e-05,7.139206563141959e-10,0.4642857142857143
881,23,0.00013933820411229448,0.0007465165716906674,8.661488282753442e-09,2.4229869209077692e-08,3.757289288210297e-13,3.245724224742032e-05,2.0614279769274678e-05,1.0534725743077258e-09,0.5217391304347826
823,20,0.00012116365574982128,0.0007438643731480562,8.630716043433507e-09,2.766671028194754e-08,4.2902350518439344e-13,3.719321865740281e-05,2.3622198370363577e-05,1.383335514097377e-09,0.35
953,26,0.00015751275247476767,0.0007211921326478817,8.367660469206548e-09,2.000454200743076e-08,3.1020741693443743e-13,2.773815894799545e-05,1.761709033933819e-05,7.694054618242601e-10,0.5769230769230769
859,21,0.00012722183853731235,0.0007169624337799727,8.318585219475657e-09,2.4477863402461983e-08,3.795745373891191e-13,3.414106827523679e-05,2.168371322747164e-05,1.1656125429743802e-09,0.3333333333333333
929,24,0.00014539638689978554,0.000700556629870423,8.128236225601484e-09,2.044914965230854e-08,3.1710188065250747e-13,2.9189859577934294e-05,1.853909605685013e-05,8.520479021795225e-10,0.4166666666666667
743,15,9.087274181236596e-05,0.0006845056942409097,7.942004605093177e-09,3.123653636321533e-08,4.843802600235657e-13,4.563371294939398e-05,2.8982934485888026e-05,2.082435757547689e-09,0.6
907,22,0.0001332800213248034,0.0006737077455877293,7.816720975386895e-09,2.0631005748404566e-08,3.1992189571722497e-13,3.0623079344896784e-05,1.9449364188128832e-05,9.377729885638439e-10,0.7272727272727273
829,18,0.00010904729017483916,0.0006598221305189882,7.655612573004957e-09,2.4186957995700924e-08,3.750635111046838e-13,3.665678502883268e-05,2.3281498047991896e-05,1.3437198886500513e-09,0.3888888888888889
1021,27,0.00016357093526225873,0.0006524927849154054,7.5705735484567e-09,1.576840127283931e-08,2.4451822122277135e-13,2.416639944131131e-05,1.5348590471786896e-05,5.840148619570115e-10,0.48148148148148145
863,19,0.00011510547296233022,0.0006426809741006945,7.456731622333422e-09,2.173888602479039e-08,3.3710162813412305e-13,3.382531442635234e-05,2.148317129203821e-05,1.1441518960415996e-09,0.5263157894736842
983,24,0.00014539638689978554,0.0006257021392150795,7.2597340137157015e-09,1.6312631959096945e-08,2.529575244239007e-13,2.6070922467294977e-05,1.6558193252743225e-05,6.79692998295706e-10,0.375
967,23,0.00013933820411229448,0.0006196383967729276,7.189379200300928e-09,1.669355403284018e-08,2.5886442559191074e-13,2.6940799859692504e-05,1.711067074898753e-05,7.258066970800078e-10,0.5652173913043478
883,19,0.00011510547296233022,0.0006138971646387216,7.122766325590896e-09,1.983524888165587e-08,3.075822139564398e-13,3.2310377086248505e-05,2.0521002604884775e-05,1.0439604674555722e-09,0.3157894736842105
811,16,9.693092459985703e-05,0.0006128323857684338,7.110412186301216e-09,2.34727208154144e-08,3.639879428315927e-13,3.830202411052711e-05,2.432642412208216e-05,1.4670450509634e-09,0.4375
1019,22,0.0001332800213248034,0.0005337498261202028,6.192853635374454e-09,1.2949494403788487e-08,2.0080585739548744e-13,2.4261355732736488e-05,1.540889921713161e-05,5.886133819903857e-10,0.5
1123,26,0.00015751275247476767,0.000519370489141079,6.026016804845189e-09,1.037483480733245e-08,1.608809992005127e-13,1.9975788043887653e-05,1.2687044703594949e-05,3.99032107974325e-10,0.5769230769230769
1093,23,0.00013933820411229448,0.0004850102823507157,5.62735113579821e-09,1.022760756460526e-08,1.5859796854418393e-13,2.10874035804659e-05,1.339305519863994e-05,4.446785897654461e-10,0.5652173913043478
941,17,0.00010298910738734809,0.00048365213392495153,5.611593164546004e-09,1.3759963920597602e-08,2.1337368600261418e-13,2.845012552499715e-05,1.8069275343005665e-05,8.094096423880943e-10,0.5882352941176471
1087,22,0.0001332800213248034,0.00046905851727660437,5.442270145612365e-09,1.0000722392260292e-08,1.5507969438286027e-13,2.1320841694391108e-05,1.3541316673000058e-05,4.54578290557286e-10,0.45454545454545453
991,18,0.00010904729017483916,0.0004617305708999563,5.357247355650399e-09,1.1844173339088864e-08,1.8366581028836902e-13,2.5651698383330905e-05,1.6291935186608844e-05,6.580096299493813e-10,0.3888888888888889
1097,21,0.00012722183853731235,0.00043961193376482974,5.10061498653568e-09,9.202792967069192e-09,1.4270632308585343e-13,2.0933901607849036e-05,1.3295562855188885e-05,4.382282365271044e-10,0.6666666666666666
1201,25,0.0001514545696872766,0.0004366338764324207,5.066061957616829e-09,7.6259656819361e-09,1.1825470010487323e-13,1.7465355057296826e-05,1.109261571504734e-05,3.05038627277444e-10,0.56
947,15,9.087274181236596e-05,0.00042136138687278986,4.8888622886669075e-09,1.1836361223157403e-08,1.8354466898440961e-13,2.8090759124852656e-05,1.7841034155544814e-05,7.890907482104935e-10,0.26666666666666666
1009,17,0.00010298910738734809,0.00042065884266576033,4.8807109914980835e-09,1.0409050700758642e-08,1.6141157990133057e-13,2.4744637803868255e-05,1.5715841863270208e-05,6.12297100044626e-10,0.5294117647058824
1069,19,0.00011510547296233022,0.0004188529941081293,4.859758561618429e-09,9.233570035439187e-09,1.431835784449776e-13,2.204489442674365e-05,1.4001177849086554e-05,4.85977370286273e-10,0.631578947368421
1171,22,0.0001332800213248034,0.00040417767788448555,4.6894876201054765e-09,7.425436150004322e-09,1.1514511888594194e-13,1.837171263111298e-05,1.1668262544658447e-05,3.375198250001965e-10,0.4090909090909091
1033,17,0.00010298910738734809,0.0004013393214624086,4.656555476567898e-09,9.474897114818027e-09,1.4692580108134858e-13,2.360819538014168e-05,1.4994063288066884e-05,5.573468891069428e-10,0.35294117647058826
1039,17,0.00010298910738734809,0.0003967174100364885,4.602929564997218e-09,9.257923730944663e-09,1.4356122752950826e-13,2.3336318237440497e-05,1.4821388375029298e-05,5.445837488790978e-10,0.47058823529411764
1013,16,9.693092459985703e-05,0.0003927937109774315,4.557404690247143e-09,9.642931211463875e-09,1.4953148048445905e-13,2.454960693608947e-05,1.5591973641768555e-05,6.026832007164922e-10,0.5625
1151,20,0.00012116365574982128,0.0003803144109945569,4.412613114711399e-09,7.2319525605068345e-09,1.1214479803406119e-13,1.9015720549727845e-05,1.2077285569681786e-05,3.6159762802534174e-10,0.4
997,15,9.087274181236596e-05,0.00038015821184717653,4.4108008078770755e-09,9.634684402322844e-09,1.4940359845843514e-13,2.534388078981177e-05,1.6096433734503415e-05,6.423122934881896e-10,0.5333333333333333
1031,16,9.693092459985703e-05,0.00037919804169673203,4.39966039542958e-09,8.986947176664781e-09,1.393592349559351e-13,2.3699877606045752e-05,1.5052292605279025e-05,5.616841985415488e-10,0.4375
911,12,7.269819344989277e-05,0.0003642570162702234,4.22630655229795e-09,1.1056931158507145e-08,1.7145816448226277e-13,3.035475135585195e-05,1.927894341750601e-05,9.214109298755955e-10,0.5
