candidate_id,block_id,x,y,h,right_endpoint,p_star,post_P0_flag,finite_zone_flag,E_theta,E_theta_sign,Q_R2Q,D_start,D_end,DeltaD,DeltaD_sign,Q_delta_D,bridge_excursion_raw,bridge_excursion_argmax,bridge_path_n_samples,Q_exc,Q_formula_sum,formula_residual,abs_formula_residual,positive_harmless_flag,near_forbidden_flag,forbidden_flag,threshold_relevant_flag,primitive_available_flag,instrumentation_gap_flag
hexc_00058,59,293,292,1,293,293,False,True,4.680172609017068,positive,0.1707575979731007,-10.416764890264172,-15.77358743428124,-5.356822544017069,negative,0.16602909215822045,1.7763568394002505e-15,293,2,5.505631574898212e-17,0.1660290921582205,0.004728505814880185,0.004728505814880185,True,False,False,False,True,False
hexc_00059,60,3290983,3290975,8,3290983,3291137,False,True,37.02008815604045,positive,0.0730965487832678,-997.1631099024464,-1040.539142616886,-43.37603271443948,negative,0.06809761570439705,13.100680718981152,3290980,9,0.020567236449224698,0.08866485215362176,-0.015568303370353961,0.015568303370353961,True,False,False,False,True,False
hexc_00060,61,1190071,1190068,3,1190071,1190143,False,True,24.97904537377347,positive,0.0832943901091022,-671.4960557242041,-698.828400967974,-27.33234524376985,negative,0.08063185815170103,4.555391714250163,1190070,4,0.013438645504178904,0.09407050365587993,-0.010776113546777738,0.010776113546777738,True,False,False,False,True,False
hexc_00061,62,113166227,113154493,11734,113166227,113166227,False,True,-570.3217879884924,negative,0.2503069484559692,-5856.2186019128885,-14610.087699235217,-8753.869097322327,negative,0.23499191293373353,155.79720659571103,113163471,40,0.0041822745120619845,0.23917418744579552,0.011132761010173658,0.011132761010173658,False,False,False,False,True,False
hexc_00062,63,30816007,30813688,2319,30816007,30816007,False,True,-215.2921471839013,negative,0.1321516982536188,-3050.1645931153994,-4677.495358670547,-1627.3307655551475,negative,0.11365076420007666,108.02985084773991,30815546,40,0.0075446709207132425,0.12119543512078991,0.010956263132828895,0.010956263132828895,False,False,False,False,True,False
hexc_00063,64,604810421,604757400,53021,604810421,604810421,True,False,-1034.3984432700745,negative,0.4494568065190746,-13652.919485136585,-54750.57469000804,-41097.65520487146,negative,0.436528398028676,157.97632240264647,604785876,41,0.0016779826148503646,0.43820638064352635,0.011250425875548253,0.011250425875548253,False,False,False,False,True,False
hexc_00064,65,3438889,3438886,3,3438889,3439001,False,True,27.10131744255433,positive,0.0792717980142518,-1005.3625539526282,-1034.8171712651822,-29.45461731255397,negative,0.07507232127945757,4.909103176217627,3438888,4,0.012512054287730954,0.08758437556718852,-0.008312577552936726,0.008312577552936726,True,False,False,False,True,False
hexc_00065,66,1196077,1196076,1,1196077,1196077,False,True,12.994557592691232,positive,0.0711424243631883,-740.638674155685,-754.3098816833761,-13.671207527691196,negative,0.06980532097839838,0.0,1196076,2,0.0,0.06980532097839838,0.0013371033847899144,0.0013371033847899144,True,False,False,False,True,False
hexc_00066,67,39699197,39695992,3205,39699197,39699197,False,True,-265.53724747196566,negative,0.1495716452263878,-3438.66329281793,-5719.635797191333,-2280.972504373403,negative,0.13160934175119632,147.75622177868354,39696630,35,0.008525354448881566,0.14013469620007787,0.009436949026309926,0.009436949026309926,False,False,False,False,True,False
hexc_00067,68,1192069,1192068,1,1192069,1192069,False,True,12.991201010838148,positive,0.0712244136304279,-716.9373721184181,-730.6052230642563,-13.667850945838154,negative,0.06982167154981855,0.0,1192068,2,0.0,0.06982167154981855,0.001402742080609351,0.001402742080609351,True,False,False,False,True,False
