block_family_id,block_id,y,h,right_endpoint,p_star,E_theta,E_theta_sign,Q_R2Q,B2_active_flag,repayment_compatible_flag,endpoint_orientation,partial_interval_allowed,post_P0_block_flag
theta_local:953:39646560:1,953,39646560.0,1.0,39646561.0,39646561.0,16.495514768361712,positive,0.058083894710532,True,True,positive,False,False
theta_local:954:178037700:1,954,178037700.0,1.0,178037701.0,178037701.0,17.99750588919997,positive,0.0531012747989439,True,True,positive,False,False
theta_local:955:604170576:1,955,604170576.0,1.0,604170577.0,604170577.0,19.21936712827992,positive,0.0492397505590195,True,True,positive,False,True
theta_local:956:109706542:1,956,109706542.0,1.0,109706543.0,109706543.0,17.51331956795176,positive,0.0555431705366381,True,True,positive,False,False
theta_local:957:18001722:1,957,18001722.0,1.0,18001723.0,18001723.0,15.70597803350158,positive,0.0603358846572112,True,True,positive,False,False
theta_local:958:187422898:1,958,187422898.0,1.0,187422899.0,187422899.0,18.048878113473307,positive,0.0523554099310386,True,True,positive,False,False
theta_local:959:108582036:1,959,108582036.0,1.0,108582037.0,108582037.0,17.50301654662663,positive,0.0549312559663093,True,True,positive,False,False
theta_local:960:1197766:1,960,1197766.0,1.0,1197767.0,1197767.0,12.99596954792371,positive,0.0705694820952203,True,True,positive,False,False
theta_local:961:604811016:1,961,604811016.0,1.0,604811017.0,604811017.0,19.22042659860284,positive,0.0501190700615863,True,True,positive,False,True
theta_local:962:109773066:1,962,109773066.0,1.0,109773067.0,109773067.0,17.51392576551186,positive,0.05489917504497,True,True,positive,False,False
theta_local:963:179667316:1,963,179667316.0,1.0,179667317.0,179667317.0,18.00661745986466,positive,0.0531647891908394,True,True,positive,False,False
theta_local:964:1198186:1,964,1198186.0,1.0,1198187.0,1198187.0,12.99632013896536,positive,0.0725736917080832,True,True,positive,False,False
theta_local:965:12772480:1,965,12772480.0,1.0,12772481.0,12772481.0,15.36280349261503,positive,0.0615028587662349,True,True,positive,False,False
theta_local:966:179394642:1,966,179394642.0,1.0,179394643.0,179394643.0,18.00509864649653,positive,0.0535599774174267,True,True,positive,False,False
theta_local:967:12772690:1,967,12772690.0,1.0,12772691.0,12772691.0,15.362819934078022,positive,0.0621562171320395,True,True,positive,False,False
theta_local:968:7055802:1,968,7055802.0,1.0,7055803.0,7055803.0,14.769360956777874,positive,0.0640608430714085,True,True,positive,False,False
theta_local:969:30848668:1,969,30848668.0,1.0,30848669.0,30848669.0,16.24460416313858,positive,0.0582469097724379,True,True,positive,False,False
theta_local:970:33478230:1,970,33478230.0,1.0,33478231.0,33478231.0,16.326405964674663,positive,0.0580317043722804,True,True,positive,False,False
theta_local:971:39651990:1,971,39651990.0,1.0,39651991.0,39651991.0,16.495651719160218,positive,0.0576970160239945,True,True,positive,False,False
theta_local:972:1186032:1,972,1186032.0,1.0,1186033.0,1186033.0,12.986124682773283,positive,0.0726904701419275,True,True,positive,False,False
theta_local:973:179471338:1,973,179471338.0,1.0,179471339.0,179471339.0,18.0055260818346,positive,0.0533847122027223,True,True,positive,False,False
theta_local:974:30364122:1,974,30364122.0,1.0,30364123.0,30364123.0,16.22877230496028,positive,0.0580150846827492,True,True,positive,False,False
theta_local:975:17642868:1,975,17642868.0,1.0,17642869.0,17642869.0,15.685842237041545,positive,0.0601273708835792,True,True,positive,False,False
theta_local:976:604830076:1,976,604830076.0,1.0,604830077.0,604830077.0,19.220458112082497,positive,0.0493076414475111,True,True,positive,False,True
theta_local:977:7108572:1,977,7108572.0,1.0,7108573.0,7108573.0,14.776812078400951,positive,0.0629207767537194,True,True,positive,False,False
theta_local:978:604872286:1,978,604872286.0,1.0,604872287.0,604872287.0,19.22052789784348,positive,0.0506320408823422,True,True,positive,False,True
theta_local:979:1516870:1,979,1516870.0,1.0,1516871.0,1516871.0,13.232160218459114,positive,0.0706981135254867,True,True,positive,False,False
theta_local:980:30399132:1,980,30399132.0,1.0,30399133.0,30399133.0,16.229924646232913,positive,0.0593702946236736,True,True,positive,False,False
theta_local:981:179471008:1,981,179471008.0,1.0,179471009.0,179471009.0,18.0055242430992,positive,0.0531997381477983,True,True,positive,False,False
theta_local:982:33489430:1,982,33489430.0,1.0,33489431.0,33489431.0,16.32674045447974,positive,0.0589451733440807,True,True,positive,False,False
theta_local:983:109559206:1,983,109559206.0,1.0,109559207.0,109559207.0,17.511975664289874,positive,0.05444012530015,True,True,positive,False,False
theta_local:984:108834898:1,984,108834898.0,1.0,108834899.0,108834899.0,17.50534260382036,positive,0.0545411270878509,True,True,positive,False,False
theta_local:985:17591830:1,985,17591830.0,1.0,17591831.0,17591831.0,15.682945204531208,positive,0.059811529361056,True,True,positive,False,False
theta_local:986:108830362:1,986,108830362.0,1.0,108830363.0,108830363.0,17.50530092514403,positive,0.0544065484650341,True,True,positive,False,False
theta_local:987:604692162:1,987,604692162.0,1.0,604692163.0,604692163.0,19.220230065013933,positive,0.0497842615972893,True,True,positive,False,True
theta_local:988:112219398:1,988,112219398.0,1.0,112219399.0,112219399.0,17.535966432721164,positive,0.0547956749890023,True,True,positive,False,False
theta_local:989:187492558:1,989,187492558.0,1.0,187492559.0,187492559.0,18.04924971725392,positive,0.0534997227519696,True,True,positive,False,False
theta_local:990:109527280:1,990,109527280.0,1.0,109527281.0,109527281.0,17.51168421774274,positive,0.0546979058091081,True,True,positive,False,False
theta_local:991:39651918:1,991,39651918.0,1.0,39651919.0,39651919.0,16.49564990336072,positive,0.0575033334265888,True,True,positive,False,False
theta_local:992:109769280:1,992,109769280.0,1.0,109769281.0,109769281.0,17.513891275582832,positive,0.0545327978215142,True,True,positive,False,False
theta_local:993:179434018:1,993,179434018.0,1.0,179434019.0,179434019.0,18.00531811614502,positive,0.0530179853254557,True,True,positive,False,False
theta_local:994:30402600:1,994,30402600.0,1.0,30402601.0,30402601.0,16.230038721926995,positive,0.0583838509096424,True,True,positive,False,False
theta_local:995:40835356:1,995,40835356.0,1.0,40835357.0,40835357.0,16.525058857236605,positive,0.0577954298990485,True,True,positive,False,False
theta_local:996:40844952:1,996,40844952.0,1.0,40844953.0,40844953.0,16.525293822065805,positive,0.0576823253845206,True,True,positive,False,False
theta_local:997:31027888:1,997,31027888.0,1.0,31027889.0,31027889.0,16.25039700317255,positive,0.0582113431712301,True,True,positive,False,False
theta_local:998:40861602:1,998,40861602.0,1.0,40861603.0,40861603.0,16.525701378106486,positive,0.0582342885153666,True,True,positive,False,False
theta_local:999:3260946:1,999,3260946.0,1.0,3260947.0,3260947.0,13.997528201956154,positive,0.0679057846689434,True,True,positive,False,False
theta_local:1000:30784336:1,1000,30784336.0,1.0,30784337.0,30784337.0,16.242516579632973,positive,0.0582834135511458,True,True,positive,False,False
theta_local:1001:179650266:1,1001,179650266.0,1.0,179650267.0,179650267.0,18.00652255774591,positive,0.0525808654579029,True,True,positive,False,False
theta_local:1002:12847992:1,1002,12847992.0,1.0,12847993.0,12847993.0,15.36869817033665,positive,0.0623766146835073,True,True,positive,False,False
theta_local:1003:108811210:1,1003,108811210.0,1.0,108811211.0,108811211.0,17.50512492935704,positive,0.0539684199046391,True,True,positive,False,False
theta_local:1004:178899658:1,1004,178899658.0,1.0,178899659.0,178899659.0,18.00233564238434,positive,0.0536210536138784,True,True,positive,False,False
theta_local:1005:3459226:1,1005,3459226.0,1.0,3459227.0,3459227.0,14.05655571166946,positive,0.0670937609135922,True,True,positive,False,False
theta_local:1006:33827928:1,1006,33827928.0,1.0,33827929.0,33827929.0,16.336797321029024,positive,0.0585224770074963,True,True,positive,False,False
theta_local:1007:39651162:1,1007,39651162.0,1.0,39651163.0,39651163.0,16.495630837266923,positive,0.0572648554389082,True,True,positive,False,False
theta_local:1008:39640806:1,1008,39640806.0,1.0,39640807.0,39640807.0,16.49536962544285,positive,0.0581475215926058,True,True,positive,False,False
theta_local:1009:604365196:1,1009,604365196.0,1.0,604365197.0,604365197.0,19.21968920397824,positive,0.0494720464864998,True,True,positive,False,True
theta_local:1010:33496498:1,1010,33496498.0,1.0,33496499.0,33496499.0,16.326951483871323,positive,0.0583219062948139,True,True,positive,False,False
theta_local:1011:180643146:1,1011,180643146.0,1.0,180643147.0,180643147.0,18.012034079604486,positive,0.0534756590852837,True,True,positive,False,False
theta_local:1012:109719780:1,1012,109719780.0,1.0,109719781.0,109719781.0,17.51344022804189,positive,0.0542528835115265,True,True,positive,False,False
theta_local:1013:12842436:1,1013,12842436.0,1.0,12842437.0,12842437.0,15.368265635724608,positive,0.0613526555481265,True,True,positive,False,False
theta_local:1014:604691862:1,1014,604691862.0,1.0,604691863.0,604691863.0,19.220229568893604,positive,0.0502046222580501,True,True,positive,False,True
theta_local:1015:109511376:1,1015,109511376.0,1.0,109511377.0,109511377.0,17.511539001367023,positive,0.0545448919648038,True,True,positive,False,False
theta_local:1016:33865878:1,1016,33865878.0,1.0,33865879.0,33865879.0,16.337918546296063,positive,0.0571409787010661,True,True,positive,False,False
theta_local:1017:39641610:1,1017,39641610.0,1.0,39641611.0,39641611.0,16.49538990736715,positive,0.0579249643167587,True,True,positive,False,False
theta_local:1018:187509190:1,1018,187509190.0,1.0,187509191.0,187509191.0,18.04933842084003,positive,0.0528718226933726,True,True,positive,False,False
theta_local:1019:178014460:1,1019,178014460.0,1.0,178014461.0,178014461.0,17.99737534652948,positive,0.0538922776913126,True,True,positive,False,False
theta_local:1020:40847532:1,1020,40847532.0,1.0,40847533.0,40847533.0,16.52535698576977,positive,0.0569461819823584,True,True,positive,False,False
theta_local:1021:178037982:1,1021,178037982.0,1.0,178037983.0,178037983.0,17.997507473132902,positive,0.0532913830085584,True,True,positive,False,False
theta_local:1022:604871248:1,1022,604871248.0,1.0,604871249.0,604871249.0,19.22052618177728,positive,0.0498206641871817,True,True,positive,False,True
theta_local:1023:12828756:1,1023,12828756.0,1.0,12828757.0,12828757.0,15.367199849591334,positive,0.0619647852683792,True,True,positive,False,False
theta_local:1024:179667048:1,1024,179667048.0,1.0,179667049.0,179667049.0,18.00661596821774,positive,0.0539139775736893,True,True,positive,False,False
theta_local:1025:178913808:1,1025,178913808.0,1.0,178913809.0,178913809.0,18.002414733873472,positive,0.0539057463052351,True,True,positive,False,False
theta_local:1026:40840900:1,1026,40840900.0,1.0,40840901.0,40840901.0,16.525194612721595,positive,0.0569264558814041,True,True,positive,False,False
theta_local:1027:179380542:1,1027,179380542.0,1.0,179380543.0,179380543.0,18.00502004574287,positive,0.0535322410820112,True,True,positive,False,False
theta_local:1028:618376:1,1028,618376.0,1.0,618377.0,618377.0,12.334853582808185,positive,0.0742407126876558,True,True,positive,False,False
theta_local:1029:179439250:1,1029,179439250.0,1.0,179439251.0,179439251.0,18.005347274070324,positive,0.0528225922871366,True,True,positive,False,False
theta_local:1030:31036050:1,1030,31036050.0,1.0,31036051.0,31036051.0,16.250660022247622,positive,0.0583362442918414,True,True,positive,False,False
theta_local:1031:39640528:1,1031,39640528.0,1.0,39640529.0,39640529.0,16.49536261244297,positive,0.0573762923742834,True,True,positive,False,False
theta_local:1032:180641368:1,1032,180641368.0,1.0,180641369.0,180641369.0,18.012024236946296,positive,0.0526777806841792,True,True,positive,False,False
theta_local:1033:30819868:1,1033,30819868.0,1.0,30819869.0,30819869.0,16.243670137360514,positive,0.0588432889266009,True,True,positive,False,False
theta_local:1034:604866090:1,1034,604866090.0,1.0,604866091.0,604866091.0,19.22051765430634,positive,0.0496337461663637,True,True,positive,False,True
theta_local:1035:12772338:1,1035,12772338.0,1.0,12772339.0,12772339.0,15.362792374901147,positive,0.0617667099828097,True,True,positive,False,False
theta_local:1036:109467516:1,1036,109467516.0,1.0,109467517.0,109467517.0,17.51113841481016,positive,0.0540584124171681,True,True,positive,False,False
theta_local:1037:179472078:1,1037,179472078.0,1.0,179472079.0,179472079.0,18.00553020504713,positive,0.052754244206941,True,True,positive,False,False
theta_local:1038:187417902:1,1038,187417902.0,1.0,187417903.0,187417903.0,18.04885145682348,positive,0.0531407114795376,True,True,positive,False,False
theta_local:1039:7055562:1,1039,7055562.0,1.0,7055563.0,7055563.0,14.769326941644254,positive,0.0636332271852552,True,True,positive,False,False
theta_local:1040:30400788:1,1040,30400788.0,1.0,30400789.0,30400789.0,16.22997911998702,positive,0.058155166661356,True,True,positive,False,False
theta_local:1041:33929476:1,1041,33929476.0,1.0,33929477.0,33929477.0,16.339794722553787,positive,0.0581526512748014,True,True,positive,False,False
theta_local:1042:40836820:1,1042,40836820.0,1.0,40836821.0,40836821.0,16.525094707878427,positive,0.0576029681021219,True,True,positive,False,False
theta_local:1043:30776352:1,1043,30776352.0,1.0,30776353.0,30776353.0,16.242257193325095,positive,0.0581186934414031,True,True,positive,False,False
theta_local:1044:3454222:1,1044,3454222.0,1.0,3454223.0,3454223.0,14.05510809843038,positive,0.0663552024669976,True,True,positive,False,False
theta_local:1045:178016202:1,1045,178016202.0,1.0,178016203.0,178016203.0,17.99738513220344,positive,0.0535819133808564,True,True,positive,False,False
theta_local:1046:109816380:1,1046,109816380.0,1.0,109816381.0,109816381.0,17.514320265347404,positive,0.0544962849282872,True,True,positive,False,False
theta_local:1047:179661672:1,1047,179661672.0,1.0,179661673.0,179661673.0,18.00658604575582,positive,0.0530176351764428,True,True,positive,False,False
theta_local:1048:30776716:1,1048,30776716.0,1.0,30776717.0,30776717.0,16.242269020517465,positive,0.0582514018082677,True,True,positive,False,False
theta_local:1049:604141168:1,1049,604141168.0,1.0,604141169.0,604141169.0,19.219318452099937,positive,0.0498451115752558,True,True,positive,False,True
theta_local:1050:17591568:1,1050,17591568.0,1.0,17591569.0,17591569.0,15.682930311143984,positive,0.0600975242305102,True,True,positive,False,False
theta_local:1051:108835252:1,1051,108835252.0,1.0,108835253.0,108835253.0,17.50534585644821,positive,0.0545099643960911,True,True,positive,False,False
theta_local:1052:39640758:1,1052,39640758.0,1.0,39640759.0,39640759.0,16.495368414568688,positive,0.0574714944854633,True,True,positive,False,False
theta_local:1053:30336772:1,1053,30336772.0,1.0,30336773.0,30336773.0,16.227871164988613,positive,0.0583789727930857,True,True,positive,False,False
theta_local:1054:33865668:1,1054,33865668.0,1.0,33865669.0,33865669.0,16.337912345345213,positive,0.0588976206745489,True,True,positive,False,False
theta_local:1055:179400046:1,1055,179400046.0,1.0,179400047.0,179400047.0,18.00512876957333,positive,0.0526726107882914,True,True,positive,False,False
