candidate_id,block_id,x,y,h,right_endpoint,p_star,E_theta_sign,DeltaD_sign,post_P0_flag,finite_zone_flag,E_theta,Q_R2Q,Q_delta_D,Q_exc,epsilon,D_start,D_end,DeltaD,bridge_excursion_raw,bridge_excursion_argmax,threshold_relevant_flag,forbidden_flag,row_regime,scale_denominator,DeltaD_recomputed,DeltaD_recompute_error,Q_delta_D_recomputed,Q_delta_D_recompute_error,Q_exc_recomputed,Q_exc_recompute_error,line_slope_D,Q_R2Q_recomputed,formula_reconstruction_error,endpoint_path_valid_flag,endpoint_delta_valid_flag,normalization_valid_flag,bridge_excursion_valid_flag,formula_reconstruction_valid_flag,failure_type,status
hexc_00050,51,12842173,12840082,2091,12842173,12842173,negative,negative,False,True,-192.29332879440085,0.1392439305539144,0.1199057486653474,0.0050051051752984,0.0143330767132684,-1989.409656565634,-3458.407842659707,-1468.9981860940732,61.318915110935,12841763,False,False,subthreshold_negative,12251.274041864273,-1468.9981860940732,0.0,0.11990574866534746,-6.938893903907228e-17,0.005005105175298496,-9.627715291671279e-17,-0.7025338049230383,0.13924393055391418,2.220446049250313e-16,True,True,True,True,True,,pass
hexc_00051,52,1512479,1512478,1,1512479,1512479,positive,negative,False,True,13.229260584493224,0.0713499660129912,0.0686807082255686,0.0,0.0026692577874225,-712.9292880586847,-726.835198578178,-13.905910519493318,0.0,1512478,False,False,positive_harmless,202.4718567814125,-13.905910519493318,0.0,0.06868070822556867,-6.938893903907228e-17,0.0,0.0,-13.905910519493318,0.0713499660129911,1.1102230246251565e-16,True,True,True,True,True,,pass
hexc_00052,53,356173,356170,3,356173,356243,positive,negative,False,True,22.56633807844032,0.0917954514179663,0.0880421204440856,0.0146736966602346,-0.0109203656863539,-327.27066110333885,-352.19029905173835,-24.919637948399497,4.153275799052494,356172,False,False,positive_harmless,283.0422282278585,-24.919637948399497,0.0,0.08804212044408564,-4.163336342344337e-17,0.014673696660234626,-2.6020852139652106e-17,-8.306545982799832,0.0917954514179663,0.0,True,True,True,True,True,,pass
hexc_00053,54,7112297,7110038,2259,7112297,7112297,negative,negative,False,True,-113.30394854654696,0.1547550134720171,0.1421341086327225,0.0030623697626775,0.0095585350766169,-1488.4660516560812,-3170.0701790061385,-1681.6041273500573,36.23123036355423,7110425,False,False,subthreshold_negative,11831.108968329036,-1681.6041273500573,0.0,0.14213410863272255,-5.551115123125783e-17,0.003062369762677568,-6.808789643208968e-17,-0.7444020041390249,0.15475501347201692,1.6653345369377348e-16,True,True,True,True,True,,pass
hexc_00054,55,12895717,12894136,1581,12895717,12895717,negative,negative,False,True,-156.60587200935356,0.1217247995908262,0.1031699645978112,0.0082557947953519,0.010299040197663,-2000.69471701668,-3100.31873499209,-1099.6240179754095,87.99334457305758,12894688,False,False,subthreshold_negative,10658.373512699049,-1099.62401797541,4.547473508864641e-13,0.1031699645978112,0.0,0.008255794795351922,-2.2551405187698492e-17,-0.6955243630457998,0.1217247995908261,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00055,56,1511449,1511046,403,1511449,1511527,positive,negative,False,True,9.625130217388572,0.0952884508457212,0.0811829553542681,0.007718928919738,0.006386566571715,-710.2584342675988,-1040.2049989253685,-329.9465646577695,31.371536904404707,1511174,False,False,positive_harmless,4064.234459289399,-329.9465646577697,2.2737367544323206e-13,0.08118295535426816,-5.551115123125783e-17,0.007718928919738007,-6.938893903907228e-18,-0.8187259668927283,0.0952884508457211,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00056,57,179620853,179616870,3983,179620853,179620853,negative,negative,False,True,-637.8829200418768,0.1434186712486546,0.1108425832777827,0.0081468555780067,0.024429232392865,-7469.839610700379,-9996.865200801432,-2527.025590101053,185.7346871182781,179618414,False,False,subthreshold_negative,22798.328181941317,-2527.0255901010532,4.547473508864641e-13,0.11084258327778279,-9.71445146547012e-17,0.008146855578006793,-9.367506770274758e-17,-0.6344528220188432,0.14341867124865437,2.220446049250313e-16,True,True,True,True,True,,pass
hexc_00057,58,1188361,1188358,3,1188361,1188511,positive,negative,False,True,24.97616952660599,0.0833294497303515,0.0806391928862905,0.0134398679639979,-0.0107496111199369,-619.1438039838251,-646.4732733804275,-27.32946939660235,4.554912407598067,1188360,False,False,positive_harmless,338.9105026775217,-27.32946939660235,0.0,0.08063919288629051,-1.3877787807814457e-17,0.013439867963997954,-5.377642775528102e-17,-9.109823132200782,0.0833294497303515,0.0,True,True,True,True,True,,pass
hexc_00058,59,293,292,1,293,293,positive,negative,False,True,4.680172609017068,0.1707575979731007,0.1660290921582204,5.505631574898212e-17,0.0047285058148801,-10.416764890264172,-15.77358743428124,-5.356822544017069,1.7763568394002505e-15,293,False,False,positive_harmless,32.26436086822776,-5.356822544017067,-1.7763568394002505e-15,0.16602909215822045,-5.551115123125783e-17,5.505631574898212e-17,0.0,-5.356822544017069,0.17075759797310056,1.3877787807814457e-16,True,True,True,True,True,,pass
hexc_00059,60,3290983,3290975,8,3290983,3291137,positive,negative,False,True,37.02008815604045,0.0730965487832678,0.068097615704397,0.0205672364492246,-0.0155683033703539,-997.1631099024464,-1040.539142616886,-43.37603271443948,13.100680718981152,3290980,False,False,positive_harmless,636.9684498607004,-43.37603271443959,1.0658141036401503e-13,0.06809761570439705,-5.551115123125783e-17,0.020567236449224698,-9.71445146547012e-17,-5.422004089304935,0.0730965487832677,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00060,61,1190071,1190068,3,1190071,1190143,positive,negative,False,True,24.97904537377347,0.0832943901091022,0.080631858151701,0.0134386455041789,-0.0107761135467777,-671.4960557242041,-698.828400967974,-27.33234524376985,4.555391714250163,1190070,False,False,positive_harmless,338.97699830192045,-27.33234524376985,0.0,0.08063185815170103,-2.7755575615628914e-17,0.013438645504178904,-3.469446951953614e-18,-9.110781747923284,0.08329439010910221,-1.3877787807814457e-17,True,True,True,True,True,,pass
hexc_00061,62,113166227,113154493,11734,113166227,113166227,negative,negative,False,True,-570.3217879884924,0.2503069484559692,0.2349919129337335,0.0041822745120619,0.0111327610101736,-5856.2186019128885,-14610.087699235217,-8753.869097322327,155.79720659571103,113163471,False,False,subthreshold_negative,37251.7887447083,-8753.869097322327,0.0,0.23499191293373353,-2.7755575615628914e-17,0.0041822745120619845,-8.413408858487514e-17,-0.7460260011353611,0.250306948455969,1.6653345369377348e-16,True,True,True,True,True,,pass
hexc_00062,63,30816007,30813688,2319,30816007,30816007,negative,negative,False,True,-215.2921471839013,0.1321516982536188,0.1136507642000766,0.0075446709207132,0.0109562631328288,-3050.1645931153994,-4677.495358670547,-1627.3307655551475,108.02985084773992,30815546,False,False,subthreshold_negative,14318.696200672357,-1627.3307655551475,0.0,0.11365076420007665,-5.551115123125783e-17,0.0075446709207132425,-4.2500725161431774e-17,-0.7017381481479722,0.1321516982536186,1.942890293094024e-16,True,True,True,True,True,,pass
hexc_00063,64,604810421,604757400,53021,604810421,604810421,negative,negative,True,False,-1034.3984432700745,0.4494568065190746,0.436528398028676,0.0016779826148503,0.0112504258755482,-13652.919485136585,-54750.57469000804,-41097.65520487146,157.97632240264647,604785876,False,False,subthreshold_negative,94146.57875745282,-41097.65520487146,0.0,0.436528398028676,0.0,0.0016779826148503646,-6.461844948013606e-17,-0.7751203335446608,0.4494568065190745,1.1102230246251565e-16,True,True,True,True,True,,pass
hexc_00064,65,3438889,3438886,3,3438889,3439001,positive,negative,False,True,27.10131744255433,0.0792717980142518,0.0750723212794575,0.0125120542877309,-0.0083125775529367,-1005.3625539526282,-1034.8171712651822,-29.45461731255397,4.909103176217627,3438888,False,False,positive_harmless,392.34989421612295,-29.454617312553978,7.105427357601002e-15,0.07507232127945757,-6.938893903907228e-17,0.012512054287730954,-5.377642775528102e-17,-9.818205770851323,0.0792717980142517,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00065,66,1196077,1196076,1,1196077,1196077,positive,negative,False,True,12.994557592691232,0.0711424243631883,0.0698053209783983,0.0,0.0013371033847899,-740.638674155685,-754.3098816833761,-13.671207527691196,0.0,1196076,False,False,positive_harmless,195.8476422151518,-13.671207527691195,-1.7763568394002505e-15,0.06980532097839838,-8.326672684688674e-17,0.0,0.0,-13.671207527691196,0.0711424243631882,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00066,67,39699197,39695992,3205,39699197,39699197,negative,negative,False,True,-265.53724747196566,0.1495716452263878,0.1316093417511963,0.0085253544488815,0.0094369490263099,-3438.66329281793,-5719.635797191333,-2280.972504373403,147.75622177868354,39696630,False,False,subthreshold_negative,17331.38752935575,-2280.972504373403,0.0,0.13160934175119632,-2.7755575615628914e-17,0.008525354448881566,-6.591949208711867e-17,-0.7116918890400633,0.1495716452263877,1.1102230246251565e-16,True,True,True,True,True,,pass
hexc_00067,68,1192069,1192068,1,1192069,1192069,positive,negative,False,True,12.991201010838148,0.0712244136304279,0.0698216715498185,0.0,0.0014027420806093,-716.9373721184181,-730.6052230642563,-13.667850945838154,0.0,1192068,False,False,positive_harmless,195.75370572567843,-13.667850945838154,0.0,0.06982167154981855,-5.551115123125783e-17,0.0,0.0,-13.667850945838154,0.0712244136304278,1.1102230246251565e-16,True,True,True,True,True,,pass
hexc_00068,69,108581987,108578163,3824,108581987,108581987,negative,negative,False,True,-400.9453068567673,0.1469597990717331,0.1245862627972834,0.0043804824344325,0.017993053840017,-5707.998511750286,-8345.630208395081,-2637.631696644796,92.73975361517203,108579093,False,False,subthreshold_negative,21171.12783884155,-2637.6316966447957,-4.547473508864641e-13,0.12458626279728342,-2.7755575615628914e-17,0.004380482434432582,-8.153200337090993e-17,-0.6897572428464425,0.1469597990717329,1.942890293094024e-16,True,True,True,True,True,,pass
hexc_00069,70,12847921,12847029,892,12847921,12847921,negative,negative,False,True,-139.04176855224262,0.0908608054490663,0.0711926004758948,0.0077829840818417,0.0118852208913297,-1942.7981056797248,-2512.496857466349,-569.6987517866241,62.28113999153175,12847258,False,False,subthreshold_negative,8002.218601068224,-569.6987517866241,0.0,0.07119260047589483,-2.7755575615628914e-17,0.007782984081841726,-2.6020852139652106e-17,-0.6386757307024934,0.09086080544906622,8.326672684688674e-17,True,True,True,True,True,,pass
hexc_00070,71,1191481,1191480,1,1191481,1191481,positive,negative,False,True,12.990707629107597,0.0710316103925829,0.0698240755547498,0.0,0.001207534837833,-735.5225192921255,-749.189876856233,-13.667357564107531,0.0,1191480,False,False,positive_harmless,195.7398999631695,-13.667357564107533,1.7763568394002505e-15,0.06982407555474988,-8.326672684688674e-17,0.0,0.0,-13.667357564107531,0.0710316103925828,1.1102230246251565e-16,True,True,True,True,True,,pass
hexc_00071,72,12843647,12843190,457,12843647,12843647,negative,negative,False,True,-113.26485440576494,0.0679786634633438,0.043641826458844,0.0081632419242064,0.0161735950802932,-1931.943547177705,-2181.9040251642987,-249.96047798659333,46.75532668686788,12843324,False,False,subthreshold_negative,5727.543924457782,-249.96047798659356,2.2737367544323206e-13,0.04364182645884409,-9.020562075079397e-17,0.00816324192420648,-7.979727989493313e-17,-0.5469594704301823,0.06797866346334361,1.942890293094024e-16,True,True,True,True,True,,pass
hexc_00072,73,40882169,40877269,4900,40882169,40882169,negative,negative,False,True,-220.51959869872007,0.1837301433813745,0.1708297585564211,0.0069729630121156,0.0059274218128377,-3459.772267638376,-7132.910898843928,-3673.138631205552,149.93090214612675,40881113,False,False,subthreshold_negative,21501.749239974473,-3673.1386312055524,4.547473508864641e-13,0.17082975855642119,-8.326672684688674e-17,0.0069729630121156015,-1.734723475976807e-18,-0.7496201288174595,0.18373014338137442,8.326672684688674e-17,True,True,True,True,True,,pass
hexc_00073,74,1186291,1186290,1,1186291,1186291,positive,negative,False,True,12.986342191006576,0.0716803042452162,0.0698453533838172,0.0,0.0018349508613989,-653.3515415969134,-667.0145337229201,-13.662992126006657,0.0,1186290,False,False,positive_harmless,195.61776788393058,-13.662992126006657,0.0,0.06984535338381719,1.3877787807814457e-17,0.0,0.0,-13.662992126006657,0.0716803042452161,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00074,75,113195507,113182659,12848,113195507,113195507,negative,negative,False,True,-330.4150379443963,0.2647255241959858,0.2536736118314834,0.0052963922956069,0.0057555200688954,-5799.97247180605,-15688.446175697762,-9888.473703891712,206.45914079307292,113190141,False,False,subthreshold_negative,38981.08925283357,-9888.473703891712,0.0,0.2536736118314834,0.0,0.0052963922956069075,-7.806255641895632e-18,-0.7696508175507247,0.2647255241959857,5.551115123125783e-17,True,True,True,True,True,,pass
hexc_00075,76,2879,2878,1,2879,2879,positive,negative,False,True,6.965198290612176,0.1282261417306278,0.1204495617554677,1.1199458377620308e-16,0.0077765799751599,-25.51046833492285,-33.152316560535034,-7.641848225612179,7.105427357601002e-15,2879,False,False,positive_harmless,63.444383808771136,-7.641848225612183,3.552713678800501e-15,0.12044956175546778,-8.326672684688674e-17,1.1199458377620308e-16,0.0,-7.641848225612179,0.1282261417306277,8.326672684688674e-17,True,True,True,True,True,,pass
hexc_00076,77,39674417,39673239,1178,39674417,39674417,negative,negative,False,True,-198.21267981504025,0.0933658727593846,0.070227735125299,0.0048863359951688,0.0182518016389167,-3389.708569071312,-4127.561194778472,-737.8526257071599,51.338631919284126,39673430,False,False,subthreshold_negative,10506.57015195914,-737.8526257071599,0.0,0.07022773512529909,-8.326672684688674e-17,0.0048863359951688045,-4.336808689942018e-18,-0.6263604632488624,0.0933658727593845,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00077,78,3441797,3441229,568,3441797,3441797,negative,negative,False,True,-56.25170384278789,0.0865309897820664,0.0731587940029086,0.0054337359968187,0.007938459782339,-997.2058860575942,-1392.208998971388,-395.00311291379376,29.338135801005592,3441362,False,False,subthreshold_negative,5399.256757814914,-395.00311291379376,0.0,0.07315879400290866,-5.551115123125783e-17,0.005433735996818713,-1.3010426069826053e-17,-0.6954280156932988,0.0865309897820663,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00078,79,109546081,109535495,10586,109546081,109546081,negative,negative,False,True,-330.4584709322444,0.2408302537232801,0.2292074218688508,0.0043289464415077,0.0072938854129215,-5629.528205982864,-13711.075906795208,-8081.547700812343,152.6328723392062,109536245,False,False,subthreshold_negative,35258.66498963759,-8081.5477008123435,9.094947017729282e-13,0.2292074218688508,0.0,0.004328946441507769,-6.852157730108388e-17,-0.7634184489715041,0.24083025372327999,1.1102230246251565e-16,True,True,True,True,True,,pass
hexc_00079,80,1198513,1198510,3,1198513,1198607,positive,negative,False,True,24.993182690643494,0.0831464357639209,0.0805918938395926,0.0134319847655415,-0.0108774428412132,-606.3161341083674,-633.6626166690073,-27.34648256063997,4.557747927809714,1198512,False,False,positive_harmless,339.32051051026895,-27.34648256063997,0.0,0.08059189383959263,-2.7755575615628914e-17,0.013431984765541551,-5.204170427930421e-17,-9.11549418687999,0.0831464357639209,0.0,True,True,True,True,True,,pass
hexc_00080,81,1512197,1512196,1,1512197,1512197,positive,negative,False,True,13.22907411823977,0.0705955645536329,0.0686815873299589,0.0,0.001913977223674,-716.6880418783572,-730.5937659315971,-13.905724053239853,0.0,1512196,False,False,positive_harmless,202.4665502623609,-13.905724053239851,-1.7763568394002505e-15,0.0686815873299589,0.0,0.0,0.0,-13.905724053239853,0.07059556455363289,1.3877787807814457e-17,True,True,True,True,True,,pass
hexc_00081,82,12782500,12782006,494,12782500,12782599,negative,negative,False,True,-68.54730774172731,0.0796044258439215,0.0544062230194822,0.0108684538700757,0.0143297489543634,-1913.6440995584924,-2237.438634810692,-323.79453525219947,64.68278396224969,12782349,False,False,subthreshold_negative,5951.424621706459,-323.79453525219947,0.0,0.05440622301948226,-6.245004513516506e-17,0.010868453870075753,-5.204170427930421e-17,-0.6554545248020233,0.0796044258439213,1.942890293094024e-16,True,True,True,True,True,,pass
hexc_00082,83,42923,42922,1,42923,42923,positive,negative,False,True,9.66716309178561,0.0952612074725035,0.0909039576698389,1.248884654177082e-16,0.0043572498026643,-107.41920769472448,-117.76302072151007,-10.343813026785613,1.4210854715202004e-14,42923,False,False,positive_harmless,113.78836842675315,-10.343813026785597,-1.5987211554602254e-14,0.090903957669839,-9.71445146547012e-17,1.2488846541770823e-16,-2.465190328815662e-32,-10.343813026785613,0.09526120747250333,1.6653345369377348e-16,True,True,True,True,True,,pass
hexc_00083,84,617579,617578,1,617579,617579,positive,negative,False,True,12.33356227452393,0.0752538383487422,0.0731799305719317,0.0,0.0020739077768104,-456.0210812251439,-469.0312934346679,-13.010212209523957,0.0,617578,False,False,positive_harmless,177.78388292860774,-13.010212209523957,0.0,0.07317993057193176,-5.551115123125783e-17,0.0,0.0,-13.010212209523957,0.0752538383487421,1.1102230246251565e-16,True,True,True,True,True,,pass
hexc_00084,85,10357,10356,1,10357,10357,positive,negative,False,True,8.24541789858888,0.1086725867349362,0.1043788308928695,0.0,0.0042937558420666,-52.0671767268039,-60.989244560392784,-8.922067833588883,0.0,10356,False,False,positive_harmless,85.47775211954762,-8.922067833588883,0.0,0.10437883089286956,-5.551115123125783e-17,0.0,0.0,-8.922067833588883,0.1086725867349361,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00085,86,15859,15858,1,15859,15859,positive,negative,False,True,8.6714924414986,0.1069835705399953,0.0999397652056914,0.0,0.0070438053343038,-60.60261750003097,-69.95075987652957,-9.3481423764986,0.0,15858,False,False,positive_harmless,93.53776604596456,-9.3481423764986,0.0,0.09993976520569149,-9.71445146547012e-17,0.0,0.0,-9.3481423764986,0.10698357053999519,1.1102230246251565e-16,True,True,True,True,True,,pass
hexc_00086,87,109467389,109460158,7231,109467389,109467389,negative,negative,False,True,-178.26963014023477,0.2045445847739718,0.1910786963521397,0.0074324407919268,0.0060334476299052,-5686.430382908249,-11254.153785467564,-5567.723402559313,216.56927394503876,109464510,False,False,subthreshold_negative,29138.378630648243,-5567.723402559315,1.8189894035458565e-12,0.19107869635213975,-5.551115123125783e-17,0.00743244079192682,-1.9949319973733282e-17,-0.769979726532888,0.2045445847739717,1.1102230246251565e-16,True,True,True,True,True,,pass
hexc_00087,88,3290641,3290318,323,3290641,3290641,negative,negative,False,True,-37.87575835699317,0.0705553720204413,0.0540154242762154,0.0078480023338476,0.0086919454103782,-968.6745457375904,-1187.291206905305,-218.61666116771448,31.763224857564865,3290350,False,False,subthreshold_negative,4047.3006386062534,-218.6166611677146,1.1368683772161603e-13,0.05401542427621544,-4.163336342344337e-17,0.007848002333847626,-2.6020852139652106e-17,-0.6768317683210975,0.0705553720204412,1.1102230246251565e-16,True,True,True,True,True,,pass
hexc_00088,89,1188149,1188148,1,1188149,1188149,positive,negative,False,True,12.987907191915609,0.0739495641263946,0.0698377238341033,0.0,0.0041118402922912,-571.0560904086858,-584.7206475356014,-13.66455712691561,0.0,1188148,False,False,positive_harmless,195.6615476096444,-13.66455712691561,0.0,0.06983772383410335,-4.163336342344337e-17,0.0,0.0,-13.66455712691561,0.0739495641263945,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_00089,90,179641471,179630689,10782,179641471,179641471,negative,negative,False,True,-461.50121601656247,0.2296201708973325,0.2161023309574808,0.0058305796296811,0.0076872603101705,-7227.938470810817,-15334.04316100074,-8106.104690189923,218.7079087637594,179638959,False,False,subthreshold_negative,37510.49169286766,-8106.104690189923,0.0,0.21610233095748083,-2.7755575615628914e-17,0.005830579629681183,-8.326672684688674e-17,-0.7518182795575888,0.2296201708973324,1.1102230246251565e-16,True,True,True,True,True,,pass
