candidate_id,x,source,selected_block_id,y,h,right_endpoint,post_P0_flag,finite_certificate_flag,right_endpoint_control_flag,containing_block_control_flag,x_minus_right_endpoint,partial_interval_used_flag,x_inside_full_block_flag,finite_certificate_outside_block_flag,partial_length,remainder_length,remainder_over_h,E_theta_partial,E_theta_full,E_theta_remainder,theta_additivity_delta,partial_sign,full_sign,sign_known_flag,sign_preserved_flag,sign_mismatch_flag,Q_R2Q_full,channel_full,positive_harmless_flag,negative_transfer_flag,near_forbidden_flag,forbidden_flag,boundary_slack_proxy,O2p4_Q_bdy,O2p4_boundary_local_proxy,boundary_repaid_flag,dangerous_sign_mismatch_flag,invalid_interval_flag,missing_selected_block_flag,missing_y_h_flag,missing_E_theta_flag,partial_full_additivity_failure_flag,boundary_repayment_unknown_for_mismatch_flag,near_forbidden_partial_full_unresolved_flag,forbidden_partial_full_unresolved_flag,partial_full_pass_flag,status
cand_00070,1191481,theta,theta_local:71:1191480:1,1191480.0,1.0,1191481.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,12.990707629107597,12.990707629107597,0.0,0.0,positive,positive,True,True,False,0.0710316103925829,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00071,12843647,theta,theta_local:72:12843190:457,12843190.0,457.0,12843647.0,False,True,True,True,0.0,False,True,False,457.0,0.0,0.0,-113.26485440576494,-113.26485440576494,0.0,0.0,negative,negative,True,True,False,0.0679786634633438,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00072,40882169,theta,theta_local:73:40877269:4900,40877269.0,4900.0,40882169.0,False,True,True,True,0.0,False,True,False,4900.0,0.0,0.0,-220.51959869872007,-220.51959869872007,0.0,0.0,negative,negative,True,True,False,0.1837301433813745,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00073,1186291,theta,theta_local:74:1186290:1,1186290.0,1.0,1186291.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,12.986342191006576,12.986342191006576,0.0,0.0,positive,positive,True,True,False,0.0716803042452162,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00074,113195507,theta,theta_local:75:113182659:12848,113182659.0,12848.0,113195507.0,False,True,True,True,0.0,False,True,False,12848.0,0.0,0.0,-330.4150379443963,-330.4150379443963,0.0,0.0,negative,negative,True,True,False,0.2647255241959858,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00075,2879,theta,theta_local:76:2878:1,2878.0,1.0,2879.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,6.965198290612176,6.965198290612176,0.0,0.0,positive,positive,True,True,False,0.1282261417306278,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00076,39674417,theta,theta_local:77:39673239:1178,39673239.0,1178.0,39674417.0,False,True,True,True,0.0,False,True,False,1178.0,0.0,0.0,-198.21267981504025,-198.21267981504025,0.0,0.0,negative,negative,True,True,False,0.0933658727593846,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00077,3441797,theta,theta_local:78:3441229:568,3441229.0,568.0,3441797.0,False,True,True,True,0.0,False,True,False,568.0,0.0,0.0,-56.25170384278789,-56.25170384278789,0.0,0.0,negative,negative,True,True,False,0.0865309897820664,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00078,109546081,theta,theta_local:79:109535495:10586,109535495.0,10586.0,109546081.0,False,True,True,True,0.0,False,True,False,10586.0,0.0,0.0,-330.4584709322444,-330.4584709322444,0.0,0.0,negative,negative,True,True,False,0.2408302537232801,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00079,1198513,theta,theta_local:80:1198510:3,1198510.0,3.0,1198513.0,False,True,True,True,0.0,False,True,False,3.0,0.0,0.0,24.993182690643494,24.993182690643494,0.0,0.0,positive,positive,True,True,False,0.0831464357639209,positive_harmless,True,False,False,False,0.0,0.0022111566240151,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00080,1512197,theta,theta_local:81:1512196:1,1512196.0,1.0,1512197.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,13.22907411823977,13.22907411823977,0.0,0.0,positive,positive,True,True,False,0.0705955645536329,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00081,12782500,theta,theta_local:82:12782006:494,12782006.0,494.0,12782500.0,False,True,True,True,0.0,False,True,False,494.0,0.0,0.0,-68.54730774172731,-68.54730774172731,0.0,0.0,negative,negative,True,True,False,0.0796044258439215,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00082,42923,theta,theta_local:83:42922:1,42922.0,1.0,42923.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,9.66716309178561,9.66716309178561,0.0,0.0,positive,positive,True,True,False,0.0952612074725035,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00083,617579,theta,theta_local:84:617578:1,617578.0,1.0,617579.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,12.33356227452393,12.33356227452393,0.0,0.0,positive,positive,True,True,False,0.0752538383487422,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00084,10357,theta,theta_local:85:10356:1,10356.0,1.0,10357.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,8.24541789858888,8.24541789858888,0.0,0.0,positive,positive,True,True,False,0.1086725867349362,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00085,15859,theta,theta_local:86:15858:1,15858.0,1.0,15859.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,8.6714924414986,8.6714924414986,0.0,0.0,positive,positive,True,True,False,0.1069835705399953,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00086,109467389,theta,theta_local:87:109460158:7231,109460158.0,7231.0,109467389.0,False,True,True,True,0.0,False,True,False,7231.0,0.0,0.0,-178.26963014023477,-178.26963014023477,0.0,0.0,negative,negative,True,True,False,0.2045445847739718,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00087,3290641,theta,theta_local:88:3290318:323,3290318.0,323.0,3290641.0,False,True,True,True,0.0,False,True,False,323.0,0.0,0.0,-37.87575835699317,-37.87575835699317,0.0,0.0,negative,negative,True,True,False,0.0705553720204413,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00088,1188149,theta,theta_local:89:1188148:1,1188148.0,1.0,1188149.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,12.987907191915609,12.987907191915609,0.0,0.0,positive,positive,True,True,False,0.0739495641263946,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00089,179641471,theta,theta_local:90:179630689:10782,179630689.0,10782.0,179641471.0,False,True,True,True,0.0,False,True,False,10782.0,0.0,0.0,-461.50121601656247,-461.50121601656247,0.0,0.0,negative,negative,True,True,False,0.2296201708973325,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00090,179602723,theta,theta_local:91:179595316:7407,179595316.0,7407.0,179602723.0,False,True,True,True,0.0,False,True,False,7407.0,0.0,0.0,-450.7172966904154,-450.7172966904154,0.0,0.0,negative,negative,True,True,False,0.1917202756433797,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00091,3453943,theta,theta_local:92:3453942:1,3453942.0,1.0,3453943.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,14.055027034946916,14.055027034946916,0.0,0.0,positive,positive,True,True,False,0.0687276505309807,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00092,1188839,theta,theta_local:93:1188838:1,1188838.0,1.0,1188839.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,12.988487758598636,12.988487758598636,0.0,0.0,positive,positive,True,True,False,0.0717695715648134,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00093,618119,theta,theta_local:94:618118:1,618118.0,1.0,618119.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,12.334436274537484,12.334436274537484,0.0,0.0,positive,positive,True,True,False,0.0765541684740735,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00094,178011341,theta,theta_local:95:178005997:5344,178005997.0,5344.0,178011341.0,False,True,True,True,0.0,False,True,False,5344.0,0.0,0.0,-366.6962581891348,-366.6962581891348,0.0,0.0,negative,negative,True,True,False,0.1648839859416764,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00095,3438637,theta,theta_local:96:3438262:375,3438262.0,375.0,3438637.0,False,True,True,True,0.0,False,True,False,375.0,0.0,0.0,-28.83790962671685,-28.83790962671685,0.0,0.0,negative,negative,True,True,False,0.0753076301542394,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00096,30981239,theta,theta_local:97:30980149:1090,30980149.0,1090.0,30981239.0,False,True,True,True,0.0,False,True,False,1090.0,0.0,0.0,-175.80966234322875,-175.80966234322875,0.0,0.0,negative,negative,True,True,False,0.0903727573504991,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00097,33843191,theta,theta_local:98:33842396:795,33842396.0,795.0,33843191.0,False,True,True,True,0.0,False,True,False,795.0,0.0,0.0,-188.19672853522707,-188.19672853522707,0.0,0.0,negative,negative,True,True,False,0.0761893412087709,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00098,4991034,theta,theta_local:99:4990677:357,4990677.0,357.0,4991034.0,False,True,True,True,0.0,False,True,False,357.0,0.0,0.0,-17.691366021948568,-17.691366021948568,0.0,0.0,negative,negative,True,True,False,0.076175182058325,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00099,6421,theta,theta_local:100:6420:1,6420.0,1.0,6421.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,7.767329147794049,7.767329147794049,0.0,0.0,positive,positive,True,True,False,0.1159896775054861,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00100,1510643,theta,theta_local:101:1510642:1,1510642.0,1.0,1510643.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,13.228045945966745,13.228045945966745,0.0,0.0,positive,positive,True,True,False,0.070535407834942,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00101,33477793,theta,theta_local:102:33476547:1246,33476547.0,1246.0,33477793.0,False,True,True,True,0.0,False,True,False,1246.0,0.0,0.0,-154.43846648475437,-154.43846648475437,0.0,0.0,negative,negative,True,True,False,0.096662723146914,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00102,33824779,theta,theta_local:103:33823778:1001,33823778.0,1001.0,33824779.0,False,True,True,True,0.0,False,True,False,1001.0,0.0,0.0,-12.808745615198404,-12.808745615198404,0.0,0.0,negative,negative,True,True,False,0.0986530057695944,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00103,30358319,theta,theta_local:104:30357034:1285,30357034.0,1285.0,30358319.0,False,True,True,True,0.0,False,True,False,1285.0,0.0,0.0,-165.14358633355937,-165.14358633355937,0.0,0.0,negative,negative,True,True,False,0.097634505621578,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00104,604432601,theta,theta_local:105:604410439:22162,604410439.0,22162.0,604432601.0,True,False,True,True,0.0,False,True,False,22162.0,0.0,0.0,-688.5913402072983,-688.5913402072983,0.0,0.0,negative,negative,True,True,False,0.2914811871626422,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00105,479,theta,theta_local:106:478:1,478.0,1.0,479.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,5.171700597410915,5.171700597410915,0.0,0.0,positive,positive,True,True,False,0.1648068982246287,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00106,231701,theta,theta_local:107:231700:1,231700.0,1.0,231701.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,11.35320302633692,11.35320302633692,0.0,0.0,positive,positive,True,True,False,0.0810551545684911,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00107,39634747,theta,theta_local:108:39633125:1622,39633125.0,1622.0,39634747.0,False,True,True,True,0.0,False,True,False,1622.0,0.0,0.0,-169.89877765908955,-169.89877765908955,0.0,0.0,negative,negative,True,True,False,0.1078488246263689,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00108,33492847,theta,theta_local:109:33491912:935,33491912.0,935.0,33492847.0,False,True,True,True,0.0,False,True,False,935.0,0.0,0.0,-137.96589757999288,-137.96589757999288,0.0,0.0,negative,negative,True,True,False,0.0863386781827271,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00109,39655321,theta,theta_local:110:39654336:985,39654336.0,985.0,39655321.0,False,True,True,True,0.0,False,True,False,985.0,0.0,0.0,-127.70959529037896,-127.70959529037896,0.0,0.0,negative,negative,True,True,False,0.0882379519127139,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00110,30780011,theta,theta_local:111:30777698:2313,30777698.0,2313.0,30780011.0,False,True,True,True,0.0,False,True,False,2313.0,0.0,0.0,-140.46546636399898,-140.46546636399898,0.0,0.0,negative,negative,True,True,False,0.1309387070981607,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00111,3459077,theta,theta_local:112:3459076:1,3459076.0,1.0,3459077.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,14.056512348440547,14.056512348440547,0.0,0.0,positive,positive,True,True,False,0.067178289113327,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00112,30784249,theta,theta_local:113:30783029:1220,30783029.0,1220.0,30784249.0,False,True,True,True,0.0,False,True,False,1220.0,0.0,0.0,-133.72293008495535,-133.72293008495535,0.0,0.0,negative,negative,True,True,False,0.0966458075650577,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00113,359419,theta,theta_local:114:359416:3,359416.0,3.0,359419.0,False,True,True,True,0.0,False,True,False,3.0,0.0,0.0,22.58448267109209,22.58448267109209,0.0,0.0,positive,positive,True,True,False,0.0897827713986883,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00114,3453551,theta,theta_local:115:3453550:1,3453550.0,1.0,3453551.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,14.054913535029169,14.054913535029169,0.0,0.0,positive,positive,True,True,False,0.0680235969848095,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00115,12830269,theta,theta_local:116:12829371:898,12829371.0,898.0,12830269.0,False,True,True,True,0.0,False,True,False,898.0,0.0,0.0,-46.90137454561159,-46.90137454561159,0.0,0.0,negative,negative,True,True,False,0.0962426881171498,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_00116,17992177,theta,theta_local:117:17991472:705,17991472.0,705.0,17992177.0,False,True,True,True,0.0,False,True,False,705.0,0.0,0.0,-3.3720180676377822,-3.3720180676377822,0.0,0.0,negative,negative,True,True,False,0.0927710098591296,negative_transferred_repaid,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
