block_id,p_star,y,h,R_pp,R_bdy,R_leak_plus,R_o2p4_total,Q_pp,Q_bdy,Q_leak_plus,Q_o2p4_total,O2_subtotal_before_o2p4,O2_total_with_o2p4,O2_margin_remaining,dominant_component,is_tail,h_bin,p_scale_bin,mu_bin_if_available,depth_bin_if_available,shell_pattern,boundary_local_proxy,Q_leak_plus_diagnostic
1142,109507313,109507312,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.027471575936813108
1143,109709489,109709488,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.027466102086876255
1144,30402077,30402076,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.031709927369539585
1145,30402173,30402172,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03170991574685112
1146,604814009,604814008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,h<=4,p>=500M,0.50-1.00,0.50-0.55,10000,True,0.023024279313629402
1147,1518089,1518088,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.25-0.50,0.50-0.55,10000,True,0.046470383106066555
1148,33916499,33916498,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03131108707380295
1149,604692527,604692526,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,h<=4,p>=500M,>=1.00,0.50-0.55,10000,True,0.023024736786983475
1150,33822053,33822052,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.25-0.50,0.50-0.55,10000,True,0.03132116048320887
1151,30405101,30405100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.031709561275551065
1152,109688263,109688262,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.25-0.50,0.50-0.55,10000,True,0.027466676223022714
1153,604205809,604205808,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,h<=4,p>=500M,>=1.00,0.50-0.55,10000,True,0.023026570714446744
1154,179151251,179151250,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.026066857655822156
1155,179408683,179408682,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.02606291888062365
1156,31018763,31018762,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03163614142845123
1157,179149627,179149626,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.026066882524232934
1158,108625471,108625470,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.027495589616888107
1159,179471161,179471160,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.02606196393806631
1160,604676123,604676122,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,h<=4,p>=500M,0.50-1.00,0.50-0.55,10000,True,0.02302479856877365
1161,33876413,33876412,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03131535853714199
1162,40835593,40835592,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.0306512103474276
1163,33925349,33925348,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.031310144838072144
1164,604356979,604356978,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,h<=4,p>=500M,0.50-1.00,0.50-0.55,10000,True,0.023026000932371428
1165,179410001,179410000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.25-0.50,0.50-0.55,10000,True,0.02606289873172851
1166,109568141,109568140,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.02746992780403888
1167,180641137,180641136,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.026044152248929572
1168,604866191,604866190,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,h<=4,p>=500M,>=1.00,0.50-0.55,10000,True,0.023024082840580138
1169,179436911,179436910,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.026062487383181236
1170,40835407,40835406,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03065122628026895
1171,109710487,109710486,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.25-0.50,0.50-0.55,10000,True,0.027466075095430253
1172,108553853,108553852,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.02749754980635924
1173,76018253,76018252,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.028587876887338312
1174,604873349,604873348,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,h<=4,p>=500M,0.50-1.00,0.50-0.55,10000,True,0.023024055891155686
1175,17586113,17586112,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.033825043552563175
1176,108582377,108582376,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.027496768922525835
1177,109526147,109526146,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.027471065516486454
1178,33388547,33388546,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03136782444677172
1179,179642423,179642422,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.02605934826309385
1180,178911827,178911826,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.026070526790224962
1181,604810847,604810846,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,h<=4,p>=500M,>=1.00,0.50-0.55,10000,True,0.023024291219658738
1182,39693151,39693150,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.030750708755886466
1183,108591871,108591870,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.027496509064061474
1184,33902969,33902968,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.031312528134195744
1185,178906097,178906096,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.026070614671204115
1186,180640561,180640560,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.02604416098504811
1187,108593897,108593896,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.02749645361421995
1188,30776233,30776232,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.0316649527190127
1189,33863147,33863146,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03131677343462788
1190,109814501,109814500,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.027463263544350934
1191,179382943,179382942,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.026063312414651187
1192,179662363,179662362,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.02605904390824745
1193,604692299,604692298,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,h<=4,p>=500M,>=1.00,0.50-0.55,10000,True,0.02302473764567841
1194,30418693,30418692,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.25-0.50,0.50-0.55,10000,True,0.031707916317346964
1195,187449671,187449670,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.02594308189824152
1196,108596063,108596062,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.027496394334031008
1197,31020191,31020190,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.031635972573494674
1198,108595631,108595630,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.027496406157116886
1199,354353,354352,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.25-0.50,0.50-0.55,10000,True,0.057655108767373876
1200,2274949,2274948,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.25-0.50,0.50-0.55,10000,True,0.0439374609767935
1201,112219463,112219462,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.027399105840165354
1202,604864277,604864276,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,h<=4,p>=500M,>=1.00,0.50-0.55,10000,True,0.02302409004673306
1203,187422077,187422076,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.02594348289963584
1204,109588861,109588860,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.10-0.25,0.50-0.55,10000,True,0.027469366639042606
1205,30387079,30387078,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.031711743701900545
1206,33471577,33471576,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03135883200071806
1207,39638069,39638068,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03075559051770756
1208,30802309,30802308,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03166184226049462
1209,109593481,109593480,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.027469241531225465
1210,604170643,604170642,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,h<=4,p>=500M,>=1.00,0.50-0.55,10000,True,0.023026703283769923
1211,109590113,109590112,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.02746933273476035
1212,7103101,7103100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.25-0.50,0.50-0.55,10000,True,0.03782428936529614
1213,3241201,3241200,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.04188700836527088
1214,604810753,604810752,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,h<=4,p>=500M,0.50-1.00,0.50-0.55,10000,True,0.02302429157360251
1215,30386869,30386868,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03171176914141623
1216,112219519,112219518,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.02739910436489758
1217,178039549,178039548,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.026083942558764894
1218,109705303,109705302,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.027466215302602754
1219,109726283,109726282,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.02746564792211898
1220,17640167,17640166,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03381260196892861
1221,76024139,76024138,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.02858763293657107
1222,109591463,109591462,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.02746929617713286
1223,604432651,604432650,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,h<=4,p>=500M,>=1.00,0.50-0.55,10000,True,0.023025715774884183
1224,12784633,12784632,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.25-0.50,0.50-0.55,10000,True,0.03515612312731619
1225,178013449,178013448,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.02608434515275723
1226,179412329,179412328,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.026062863142899965
1227,2275549,2275548,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.25-0.50,0.50-0.55,10000,True,0.0439358778723332
1228,108624221,108624220,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.027495623816592568
1229,604693459,604693458,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,h<=4,p>=500M,0.50-1.00,0.50-0.55,10000,True,0.023024733276883463
1230,109670843,109670842,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.027467147508203272
1231,604325339,604325338,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,h<=4,p>=500M,0.50-1.00,0.50-0.55,10000,True,0.023026120174664325
1232,604813789,604813788,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,h<=4,p>=500M,0.50-1.00,0.50-0.55,10000,True,0.023024280142003577
1233,187505431,187505430,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.02594227179153352
1234,109507157,109507156,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.02747158016499584
1235,108832939,108832938,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.027489919670218393
1236,180641081,180641080,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.02604415309827301
1237,604691159,604691158,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,h<=4,p>=500M,>=1.00,0.50-0.55,10000,True,0.023024741939158686
1238,109710067,109710066,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.027466086454521064
1239,108596263,108596262,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.02749638886039865
1240,604674857,604674856,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,h<=4,p>=500M,0.50-1.00,0.50-0.55,10000,True,0.023024803336943532
1241,40844981,40844980,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.030650406277631815
1242,33915443,33915442,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03131119952254584
1243,180643423,180643422,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.026044117577777123
1244,108531719,108531718,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.02749815591946012
1245,108835757,108835756,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.02748984274285343
1246,109496897,109496896,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.02747185826469178
1247,108555593,108555592,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.027497502164630774
1248,109683107,109683106,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.25-0.50,0.50-0.55,10000,True,0.02746681570571649
1249,30348053,30348052,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03171647488161594
1250,30650057,30650056,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03168004737194469
1251,30422963,30422962,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.25-0.50,0.50-0.55,10000,True,0.03170739972300361
1252,108804461,108804460,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.027490697208761912
1253,604828963,604828962,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,h<=4,p>=500M,>=1.00,0.50-0.55,10000,True,0.023024223007588735
1254,604838293,604838292,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,h<=4,p>=500M,>=1.00,0.50-0.55,10000,True,0.02302418787830904
1255,112219651,112219650,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.027399100887484096
1256,179380469,179380468,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.02606335024261682
1257,30784291,30784290,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03166399119556074
1258,178878053,178878052,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.026071044828893965
1259,33902221,33902220,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03131260782225286
1260,108563909,108563908,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,>=1.00,0.50-0.55,10000,True,0.027497274482280572
1261,30423017,30423016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03170739319050552
1262,604871021,604871020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,h<=4,p>=500M,0.25-0.50,0.50-0.55,10000,True,0.0230240646558906
1263,178039643,178039642,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.026083941108933036
1264,108592369,108592368,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.027496495434127192
1265,109588133,109588132,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,100M<=p<500M,0.50-1.00,0.50-0.55,10000,True,0.027469386353560655
