q,N_total,d_emp,g,g2,total_abs_weighted_discrepancy,max_interval_abs_component
180352957,1,6.058182787491064e-06,3.074351129794908e-17,9.451634869271225e-34,1.0689704787627423e-33,5.344852393813706e-34
180352999,1,6.058182787491064e-06,3.074349697905962e-17,9.45162606501448e-34,1.0689694830100828e-33,5.344847415050415e-34
180353023,1,6.058182787491064e-06,3.074348879684157e-17,9.451621034015231e-34,1.0689689140090839e-33,5.344844570045423e-34
180353269,1,6.058182787491064e-06,3.0743404929294845e-17,9.451569466465906e-34,1.0689630817706785e-33,5.344815408853389e-34
180353449,1,6.058182787491064e-06,3.074334356301467e-17,9.451531734335555e-34,1.0689588143043619e-33,5.344794071521804e-34
180353479,1,6.058182787491064e-06,3.074333333531917e-17,9.45152544566547e-34,1.0689581030620434e-33,5.3447905153102256e-34
180353533,1,6.058182787491064e-06,3.0743314925480134e-17,9.451514126072495e-34,1.0689568228273685e-33,5.344784114136837e-34
180353611,1,6.058182787491064e-06,3.0743288333519604e-17,9.451497775579226e-34,1.0689549736028831e-33,5.344774868014414e-34
180353893,1,6.058182787491064e-06,3.074319219364248e-17,9.451438662552397e-34,1.0689482879784943e-33,5.344741439892473e-34
180354193,1,6.058182787491064e-06,3.0743089917672516e-17,9.451375776860975e-34,1.0689411756695037e-33,5.344705878347515e-34
180354259,1,6.058182787491064e-06,3.0743067417027614e-17,9.451361942079049e-34,1.0689396109694638e-33,5.344698054847314e-34
180354319,1,6.058182787491064e-06,3.0743046961917324e-17,9.45134936502654e-34,1.0689381885173665e-33,5.344690942586828e-34
180354439,1,6.058182787491064e-06,3.074300605175799e-17,9.451324210984282e-34,1.0689353436202694e-33,5.344676718101347e-34
180354469,1,6.058182787491064e-06,3.074299582423091e-17,9.451317922486792e-34,1.0689346323974738e-33,5.34467316198737e-34
180354619,1,6.058182787491064e-06,3.074294468667209e-17,9.451286480077798e-34,1.0689310762923693e-33,5.3446553814618515e-34
180354703,1,6.058182787491064e-06,3.0742916049694886e-17,9.451268872385875e-34,1.0689290848799728e-33,5.344645424399859e-34
180355009,1,6.058182787491064e-06,3.074281172961629e-17,9.45120473042633e-34,1.0689218304883085e-33,5.34460915244154e-34
180355033,1,6.058182787491064e-06,3.07428035476718e-17,9.451199699707417e-34,1.0689212615190147e-33,5.344606307595078e-34
180355339,1,6.058182787491064e-06,3.0742699228165834e-17,9.451135558334682e-34,1.0689140071937196e-33,5.344570035968598e-34
180355423,1,6.058182787491064e-06,3.07426705915316e-17,9.451117950994218e-34,1.0689120158210713e-33,5.344560079105353e-34
180355447,1,6.058182787491064e-06,3.074266240964345e-17,9.451112920333044e-34,1.0689114468583076e-33,5.344557234291542e-34
180355453,1,6.058182787491064e-06,3.074266036417192e-17,9.451111662668273e-34,1.0689113046176753e-33,5.344556523088384e-34
180355603,1,6.058182787491064e-06,3.0742609227450094e-17,9.451080221116997e-34,1.0689077486095808e-33,5.344538743047901e-34
180355753,1,6.058182787491064e-06,3.0742558090855866e-17,9.451048779696475e-34,1.068904192616271e-33,5.34452096308136e-34
180356083,1,6.058182787491064e-06,3.0742445590797664e-17,9.450979609031547e-34,1.0688963694830441e-33,5.344481847415221e-34
180356119,1,6.058182787491064e-06,3.0742433318101404e-17,9.450972063179113e-34,1.0688955160546578e-33,5.344477580273291e-34
180356149,1,6.058182787491064e-06,3.074242309086013e-17,9.450965774974502e-34,1.0688948048649872e-33,5.344474024324936e-34
180356221,1,6.058182787491064e-06,3.07423985455019e-17,9.450950683304774e-34,1.0688930980121905e-33,5.34446549006095e-34
180356467,1,6.058182787491064e-06,3.0742314682416405e-17,9.450899120327154e-34,1.0688872662908388e-33,5.344436331454193e-34
180356629,1,6.058182787491064e-06,3.0742259455693847e-17,9.450865164411977e-34,1.0688834259106929e-33,5.344417129553461e-34
180356653,1,6.058182787491064e-06,3.074225127396983e-17,9.450860133918997e-34,1.0688828569669515e-33,5.344414284834762e-34
180356707,1,6.058182787491064e-06,3.074223286510273e-17,9.450848815322024e-34,1.0688815768449216e-33,5.344407884224607e-34
180356863,1,6.058182787491064e-06,3.074217968402399e-17,9.450816117248175e-34,1.0688778787253732e-33,5.344389393626875e-34
180356899,1,6.058182787491064e-06,3.074216741148695e-17,9.450808571558904e-34,1.0688770253154427e-33,5.344385126577214e-34
180356947,1,6.058182787491064e-06,3.0742151048115675e-17,9.450798510651597e-34,1.068875887436859e-33,5.344379437184294e-34
180357109,1,6.058182787491064e-06,3.074209582183405e-17,9.450764555188267e-34,1.068872047107815e-33,5.344360235539079e-34
180357337,1,6.058182787491064e-06,3.074201809620833e-17,9.450716766276003e-34,1.0688666422294927e-33,5.3443332111474635e-34
180357427,1,6.058182787491064e-06,3.074198741512142e-17,9.450697902314838e-34,1.0688645087342948e-33,5.344322543671478e-34
180357433,1,6.058182787491064e-06,3.074198536971726e-17,9.4506966447191e-34,1.068864366501472e-33,5.344321832507359e-34
180357601,1,6.058182787491064e-06,3.074192809848364e-17,9.450661432123381e-34,1.0688603839920092e-33,5.344301919960046e-34
180357691,1,6.058182787491064e-06,3.074189741753146e-17,9.450642568300276e-34,1.0688582505124265e-33,5.3442912525621326e-34
180357763,1,6.058182787491064e-06,3.0741872872802786e-17,9.450627477275679e-34,1.0688565437325938e-33,5.344282718662965e-34
180357997,1,6.058182787491064e-06,3.0741793102637617e-17,9.450578431653778e-34,1.0688509967216645e-33,5.344254983608316e-34
180358063,1,6.058182787491064e-06,3.07417706034164e-17,9.450564598330767e-34,1.0688494321866253e-33,5.344247160933125e-34
180358327,1,6.058182787491064e-06,3.0741680606778516e-17,9.450509265291823e-34,1.0688431740750976e-33,5.344215870375486e-34
180358333,1,6.058182787491064e-06,3.074167856140497e-17,9.45050800772746e-34,1.0688430318458215e-33,5.344215159229109e-34
180358489,1,6.058182787491064e-06,3.074162538176456e-17,9.450475311127512e-34,1.0688393338929715e-33,5.344196669464859e-34
180358771,1,6.058182787491064e-06,3.074152924968785e-17,9.450416206094138e-34,1.0688326491726353e-33,5.344163245863177e-34
180358903,1,6.058182787491064e-06,3.074148425184944e-17,9.45038854006707e-34,1.068829520172565e-33,5.34414760086281e-34
180359017,1,6.058182787491064e-06,3.07414453901594e-17,9.450364646761526e-34,1.0688268178635311e-33,5.344134089317654e-34
180359107,1,6.058182787491064e-06,3.074141470992984e-17,9.450345783678909e-34,1.0688246844676976e-33,5.344123422338483e-34
180359119,1,6.058182787491064e-06,3.0741410619236046e-17,9.450343268604787e-34,1.0688244000153189e-33,5.344122000076607e-34
180359281,1,6.058182787491064e-06,3.074135539494961e-17,9.450309315185972e-34,1.0688205599175101e-33,5.344102799587556e-34
180359299,1,6.058182787491064e-06,3.074134925892697e-17,9.450305542593297e-34,1.0688201332410414e-33,5.344100666205207e-34
180359317,1,6.058182787491064e-06,3.0741343122906166e-17,9.450301770002503e-34,1.0688197065647852e-33,5.3440985328239225e-34
180359503,1,6.058182787491064e-06,3.074127971746544e-17,9.450262786674522e-34,1.0688152975892629e-33,5.344076487946316e-34
180359653,1,6.058182787491064e-06,3.0741228584188385e-17,9.450231348653211e-34,1.0688117419804023e-33,5.3440587099020115e-34
180359797,1,6.058182787491064e-06,3.0741179496362446e-17,9.450201168275748e-34,1.0688083286098069e-33,5.344041643049032e-34
180360031,1,6.058182787491064e-06,3.074109972889605e-17,9.450152125419328e-34,1.068802781911649e-33,5.344013909558248e-34
180360049,1,6.058182787491064e-06,3.0741093592949955e-17,9.450148352905087e-34,1.0688023552440509e-33,5.344011776220254e-34
180360097,1,6.058182787491064e-06,3.074107723043602e-17,9.45013829287632e-34,1.0688012174648285e-33,5.344006087324144e-34
180360283,1,6.058182787491064e-06,3.074101382581792e-17,9.450099310391284e-34,1.0687968085846448e-33,5.343984042923219e-34
180360373,1,6.058182787491064e-06,3.074098314623442e-17,9.450080447970686e-34,1.0687946752636841e-33,5.343973376318416e-34
180360409,1,6.058182787491064e-06,3.074097087441388e-17,9.450072903015625e-34,1.0687938219367889e-33,5.343969109683948e-34
180360421,1,6.058182787491064e-06,3.0740966783808665e-17,9.450070388032276e-34,1.0687935374946804e-33,5.343967687473403e-34
180360571,1,6.058182787491064e-06,3.0740915651312384e-17,9.450038950811028e-34,1.068789981976305e-33,5.343949909881529e-34
180360709,1,6.058182787491064e-06,3.074086860952848e-17,9.450010028682935e-34,1.068786710912458e-33,5.343933554562296e-34
180361123,1,6.058182787491064e-06,3.0740727484824646e-17,9.449923262962534e-34,1.0687768977960015e-33,5.343884488980013e-34
180361219,1,6.058182787491064e-06,3.0740694760394445e-17,9.449903143517425e-34,1.0687746223068229e-33,5.343873111534117e-34
180361429,1,6.058182787491064e-06,3.0740623175885547e-17,9.449859132417916e-34,1.0687696446953566e-33,5.343848223476779e-34
180361639,1,6.058182787491064e-06,3.07405515916267e-17,9.449815121574629e-34,1.0687646671128675e-33,5.343823335564332e-34
180361849,1,6.058182787491064e-06,3.074048000761788e-17,9.449771110987548e-34,1.0687596895593534e-33,5.34379844779677e-34
180362137,1,6.058182787491064e-06,3.074038183566954e-17,9.449710754027618e-34,1.0687528632473732e-33,5.3437643162368625e-34
180362263,1,6.058182787491064e-06,3.0740338885590024e-17,9.449684348009182e-34,1.0687498767530197e-33,5.343749383765094e-34
180362419,1,6.058182787491064e-06,3.0740285709425804e-17,9.449651654971284e-34,1.068746179203034e-33,5.3437308960151665e-34
180362773,1,6.058182787491064e-06,3.074016504094959e-17,9.44957746744819e-34,1.068737788668149e-33,5.343688943340748e-34
180362887,1,6.058182787491064e-06,3.074012618176104e-17,9.449553576705905e-34,1.068735086649019e-33,5.343675433245102e-34
180362947,1,6.058182787491064e-06,3.0740105729586126e-17,9.449541002661338e-34,1.0687336645371182e-33,5.343668322685592e-34
180363091,1,6.058182787491064e-06,3.0740056644449635e-17,9.449510825039722e-34,1.0687302514782064e-33,5.34365125739103e-34
180363163,1,6.058182787491064e-06,3.0740032101925474e-17,9.449495736274086e-34,1.0687285449538579e-33,5.3436427247692944e-34
180363193,1,6.058182787491064e-06,3.074002187588242e-17,9.449489449297296e-34,1.068727833903054e-33,5.343639169515265e-34
180363343,1,6.058182787491064e-06,3.0739970745743667e-17,9.449458014491765e-34,1.0687242786578944e-33,5.343621393289468e-34
180363439,1,6.058182787491064e-06,3.073993802252181e-17,9.44943789628482e-34,1.06872200330875e-33,5.343610016543748e-34
180363571,1,6.058182787491064e-06,3.0739893028177076e-17,9.449410233837696e-34,1.0687188747135644e-33,5.34359437356782e-34
180363721,1,6.058182787491064e-06,3.073984189835979e-17,9.44937879936156e-34,1.0687153195056579e-33,5.343576597528295e-34
180363739,1,6.058182787491064e-06,3.073983576279029e-17,9.44937502723321e-34,1.068714892881704e-33,5.34357446440852e-34
180364099,1,6.058182787491064e-06,3.073971305178602e-17,9.449299585061438e-34,1.0687063604473058e-33,5.343531802236529e-34
180364111,1,6.058182787491064e-06,3.0739708961431866e-17,9.449297070335346e-34,1.0687060760342926e-33,5.343530380171462e-34
180364243,1,6.058182787491064e-06,3.073966396759005e-17,9.44926940840354e-34,1.0687029474973885e-33,5.343514737486944e-34
180364567,1,6.058182787491064e-06,3.073955352857896e-17,9.449201511363712e-34,1.0686952684098907e-33,5.343476342049449e-34
180364621,1,6.058182787491064e-06,3.0739535122134975e-17,9.449190195249698e-34,1.0686939885686817e-33,5.343469942843395e-34
180364813,1,6.058182787491064e-06,3.07394696771347e-17,9.449149960314837e-34,1.0686894380376681e-33,5.343447190188337e-34
180365071,1,6.058182787491064e-06,3.073938173574469e-17,9.449095894958344e-34,1.0686833232997625e-33,5.343416616498805e-34
180365329,1,6.058182787491064e-06,3.073929379473206e-17,9.44904182998853e-34,1.0686772086055878e-33,5.3433860430279366e-34
180365827,1,6.058182787491064e-06,3.0739124049193524e-17,9.448937473117077e-34,1.0686654059474882e-33,5.343327029737441e-34
180365833,1,6.058182787491064e-06,3.073912200407513e-17,9.448936215814156e-34,1.0686652637477826e-33,5.343326318738908e-34
180366619,1,6.058182787491064e-06,3.073885409532957e-17,9.448771510939597e-34,1.06864663579071e-33,5.343233178953544e-34
180367063,1,6.058182787491064e-06,3.0738702759112964e-17,9.44867847313099e-34,1.0686361133073308e-33,5.343180566536653e-34
180367147,1,6.058182787491064e-06,3.073867412806256e-17,9.448660871512226e-34,1.0686341225818005e-33,5.343170612909002e-34
180367261,1,6.058182787491064e-06,3.0738635271701014e-17,9.448636983666617e-34,1.0686314208902816e-33,5.343157104451412e-34
180367471,1,6.058182787491064e-06,3.073856369438576e-17,9.448592979938101e-34,1.0686264441124662e-33,5.343132220562334e-34
180367609,1,6.058182787491064e-06,3.073851665800042e-17,9.448564063341694e-34,1.0686231736742481e-33,5.34311586837124e-34
180367699,1,6.058182787491064e-06,3.0738485982155114e-17,9.448545204751465e-34,1.068621040786499e-33,5.343105203932492e-34
180367783,1,6.058182787491064e-06,3.073845735140759e-17,9.448527603443035e-34,1.0686190500960654e-33,5.343095250480333e-34
180367801,1,6.058182787491064e-06,3.0738451216252613e-17,9.448523831739417e-34,1.0686186235201488e-33,5.3430931176007425e-34
180367963,1,6.058182787491064e-06,3.073839599994045e-17,9.44848988649155e-34,1.0686147843464644e-33,5.3430739217323205e-34
180367987,1,6.058182787491064e-06,3.0738387819758706e-17,9.448484857578903e-34,1.0686142155814591e-33,5.343071077907292e-34
180368341,1,6.058182787491064e-06,3.073826716245732e-17,9.44841068150602e-34,1.0686058263415812e-33,5.3430291317079105e-34
180368407,1,6.058182787491064e-06,3.073824466710683e-17,9.448396852149212e-34,1.0686042622551166e-33,5.343021311275587e-34
180368413,1,6.058182787491064e-06,3.0738242622076185e-17,9.44839559493621e-34,1.068604120065581e-33,5.343020600327904e-34
180368533,1,6.058182787491064e-06,3.073820172150626e-17,9.448370450720104e-34,1.0686012762798127e-33,5.343006381399061e-34
180368569,1,6.058182787491064e-06,3.0738189451351204e-17,9.448362907471584e-34,1.0686004231459258e-33,5.3430021157296324e-34
180369493,1,6.058182787491064e-06,3.073787451988569e-17,9.448169300002379e-34,1.0685785263342197e-33,5.342892631671102e-34
180369601,1,6.058182787491064e-06,3.073783771003031e-17,9.448146670881615e-34,1.068575967003228e-33,5.342879835016136e-34
180369991,1,6.058182787491064e-06,3.073770478610307e-17,9.448064955176238e-34,1.0685667250384335e-33,5.34283362519217e-34
180370237,1,6.058182787491064e-06,3.07376209422232e-17,9.448013411877981e-34,1.0685608955427994e-33,5.342804477713995e-34
180370327,1,6.058182787491064e-06,3.073759026771871e-17,9.44799455466156e-34,1.0685587628104256e-33,5.342793814052129e-34
180370429,1,6.058182787491064e-06,3.0737555503335804e-17,9.447973183206491e-34,1.0685563457201682e-33,5.342781728600843e-34
180370471,1,6.058182787491064e-06,3.073754118860705e-17,9.447964383213148e-34,1.0685553504496953e-33,5.342776752248483e-34
180370873,1,6.058182787491064e-06,3.0737404176709094e-17,9.447880155223737e-34,1.0685458243480832e-33,5.342729121740422e-34
180370891,1,6.058182787491064e-06,3.0737398041869414e-17,9.447876383843176e-34,1.0685453978087044e-33,5.342726989043519e-34
180370999,1,6.058182787491064e-06,3.073736123286994e-17,9.44785375559936e-34,1.0685428385768921e-33,5.342714192884462e-34
180371017,1,6.058182787491064e-06,3.0737355098043124e-17,9.447849984231977e-34,1.0685424120390037e-33,5.342712060195011e-34
180371119,1,6.058182787491064e-06,3.0737320334059183e-17,9.447828613185682e-34,1.0685399949949757e-33,5.342699974974884e-34
180371179,1,6.058182787491064e-06,3.073729988468441e-17,9.447816042010203e-34,1.0685385732075666e-33,5.34269286603783e-34
180371413,1,6.058182787491064e-06,3.0737220132317805e-17,9.44776701462563e-34,1.0685330282592568e-33,5.3426651412962985e-34
180371419,1,6.058182787491064e-06,3.073721808738941e-17,9.447765757517386e-34,1.0685328860815709e-33,5.342664430407854e-34
180371767,1,6.058182787491064e-06,3.073709948189163e-17,9.447692845597029e-34,1.0685246398160834e-33,5.342623199080423e-34
180371923,1,6.058182787491064e-06,3.073704631413271e-17,9.447660161171393e-34,1.0685209432401378e-33,5.342604716200687e-34
180372211,1,6.058182787491064e-06,3.073694815863252e-17,9.44759982106463e-34,1.0685141188342321e-33,5.342570594171161e-34
180372223,1,6.058182787491064e-06,3.073694406883022e-17,9.447597306903971e-34,1.0685138344851689e-33,5.342569172425844e-34
180372319,1,6.058182787491064e-06,3.073691135044116e-17,9.447577193648788e-34,1.0685115596960653e-33,5.34255779848032e-34
180372343,1,6.058182787491064e-06,3.0736903170852064e-17,9.447572165343357e-34,1.0685109909997323e-33,5.3425549549986694e-34
180372457,1,6.058182787491064e-06,3.0736864317848425e-17,9.447548280938237e-34,1.0685082896973307e-33,5.342541448486658e-34
180372559,1,6.058182787491064e-06,3.073682955469709e-17,9.447526910745005e-34,1.0685058727497862e-33,5.3425293637489355e-34
180372637,1,6.058182787491064e-06,3.073680297115057e-17,9.447510568873305e-34,1.0685040245003941e-33,5.342520122501967e-34
180372811,1,6.058182787491064e-06,3.0736743669517214e-17,9.447474114056065e-34,1.0684999014969155e-33,5.3424995074845775e-34
180373129,1,6.058182787491064e-06,3.073663529111349e-17,9.447407490189233e-34,1.0684923664040116e-33,5.342461832020063e-34
180373231,1,6.058182787491064e-06,3.07366005283507e-17,9.447386120394085e-34,1.0684899495014906e-33,5.342449747507455e-34
180373381,1,6.058182787491064e-06,3.0736549406747837e-17,9.447354694334508e-34,1.0684863952454892e-33,5.34243197622745e-34
180373423,1,6.058182787491064e-06,3.0736535092721894e-17,9.447345895061246e-34,1.0684854000564596e-33,5.342427000282293e-34
180373549,1,6.058182787491064e-06,3.073649215070405e-17,9.447319497302916e-34,1.0684824144963154e-33,5.342412072481574e-34
180373597,1,6.058182787491064e-06,3.073647579186378e-17,9.447309441038281e-34,1.0684812771428134e-33,5.342406385714062e-34
