candidate_id,block_id,x,y,h,right_endpoint,p_star,source,E_theta,E_theta_normalized,E_theta_sign,Q_R2Q,Q_threshold_0p75_flag,Q_threshold_1p00_flag,near_forbidden_flag,forbidden_flag,positive_harmless_flag,negative_transfer_flag,channel_full,channel_inferred,theta_negative_and_near_forbidden_flag,theta_positive_and_near_forbidden_flag,theta_zero_and_near_forbidden_flag,theta_unknown_and_near_forbidden_flag,theta_negative_and_forbidden_flag,theta_positive_and_forbidden_flag,theta_zero_and_forbidden_flag,theta_unknown_and_forbidden_flag,schur_projection_proxy,schur_projection_sign,spf_class,scale_ratio,post_P0_flag,tail_flag,finite_certificate_flag,valid_scale_flag,coordinate_available_flag,finite_certificate_coordinate_excluded_flag,threshold_negative_transfer_pass_flag,failure_type,status
cand_00095,96.0,3438637,3438262.0,375.0,3438637.0,3438637.0,theta,-28.83790962671685,-0.006574176186035109,negative,0.0753076301542394,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00096,97.0,30981239,30980149.0,1090.0,30981239.0,30981239.0,theta,-175.80966234322875,-0.017898105575295243,negative,0.0903727573504991,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00097,98.0,33843191,33842396.0,795.0,33843191.0,33843191.0,theta,-188.19672853522707,-0.022205888916200504,negative,0.0761893412087709,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00098,99.0,4991034,4990677.0,357.0,4991034.0,4991101.0,theta,-17.691366021948568,-0.003936226971209988,negative,0.076175182058325,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00099,100.0,6421,6420.0,1.0,6421.0,6421.0,theta,7.767329147794049,0.10105017882812024,positive,0.1159896775054861,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00100,101.0,1510643,1510642.0,1.0,1510643.0,1510643.0,theta,13.228045945966745,0.06534391885919917,positive,0.070535407834942,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00101,102.0,33477793,33476547.0,1246.0,33477793.0,33477793.0,theta,-154.43846648475437,-0.014574046255045851,negative,0.096662723146914,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00102,103.0,33824779,33823778.0,1001.0,33824779.0,33824779.0,theta,-12.808745615198404,-0.001346965534377155,negative,0.0986530057695944,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00103,104.0,30358319,30357034.0,1285.0,30358319.0,30358319.0,theta,-165.14358633355937,-0.015520693501858994,negative,0.097634505621578,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00104,105.0,604432601,604410439.0,22162.0,604432601.0,604432601.0,theta,-688.5913402072983,-0.01131366562712694,negative,0.2914811871626422,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_00105,106.0,479,478.0,1.0,479.0,479.0,theta,5.171700597410915,0.13577620815148708,positive,0.1648068982246287,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00106,107.0,231701,231700.0,1.0,231701.0,231701.0,theta,11.35320302633692,0.07439765484542127,positive,0.0810551545684911,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00107,108.0,39634747,39633125.0,1622.0,39634747.0,39634747.0,theta,-169.89877765908955,-0.01378244204992711,negative,0.1078488246263689,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00108,109.0,33492847,33491912.0,935.0,33492847.0,33492847.0,theta,-137.96589757999288,-0.015028896455792539,negative,0.0863386781827271,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00109,110.0,39655321,39654336.0,985.0,39655321.0,39655321.0,theta,-127.70959529037896,-0.013293550654843576,negative,0.0882379519127139,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00110,111.0,30780011,30777698.0,2313.0,30780011.0,30780011.0,theta,-140.46546636399898,-0.009823981230438908,negative,0.1309387070981607,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00111,112.0,3459077,3459076.0,1.0,3459077.0,3459077.0,theta,14.056512348440547,0.062005299435059405,positive,0.067178289113327,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00112,113.0,30784249,30783029.0,1220.0,30784249.0,30784249.0,theta,-133.72293008495535,-0.012877299845060272,negative,0.0966458075650577,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00113,114.0,359419,359416.0,3.0,359419.0,359477.0,theta,22.58448267109209,0.07967922224676,positive,0.0897827713986883,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00114,115.0,3453551,3453550.0,1.0,3453551.0,3453551.0,theta,14.054913535029169,0.06201141581420776,positive,0.0680235969848095,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00115,116.0,12830269,12829371.0,898.0,12830269.0,12830269.0,theta,-46.90137454561159,-0.005842414661515904,negative,0.0962426881171498,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00116,117.0,17992177,17991472.0,705.0,17992177.0,17992327.0,theta,-3.3720180676377822,-0.0004550704835416035,negative,0.0927710098591296,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00117,118.0,179650181,179648340.0,1841.0,179650181.0,179650181.0,theta,-377.4982097341908,-0.024354694887244406,negative,0.0958698914280892,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00118,119.0,1513271,1513270.0,1.0,1513271.0,1513271.0,theta,13.2297840910738,0.06533654052025545,positive,0.0705260023814927,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00119,120.0,108561281,108557409.0,3872.0,108561281.0,108561281.0,theta,-263.9525918434665,-0.012390309545701573,negative,0.1470745643860575,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00120,121.0,108842081,108840439.0,1642.0,108842081.0,108842081.0,theta,-217.0841446013817,-0.015643869017939772,negative,0.0996639793175021,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00121,122.0,30418643,30418642.0,1.0,30418643.0,30418643.0,theta,16.230566234990423,0.054668174518509256,positive,0.0587452641225273,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00122,123.0,3277217,3277216.0,1.0,3277217.0,3277217.0,theta,14.0025051445914,0.06221257426374602,positive,0.0681011679331808,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00123,124.0,30340831,30340827.0,4.0,30340831.0,30340987.0,theta,30.456009776270783,0.05130654546457315,positive,0.0597199396392292,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00124,125.0,33827861,33826320.0,1541.0,33827861.0,33827861.0,theta,-102.04793904212896,-0.00864898761979003,negative,0.110098889929409,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00125,126.0,40847383,40847382.0,1.0,40847383.0,40847383.0,theta,16.525353313570633,0.053804325228235625,positive,0.057385037625347,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00126,127.0,3236861,3236860.0,1.0,3236861.0,3236861.0,theta,13.990114590991642,0.062260322530789156,positive,0.0687664195967628,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00127,128.0,187449539,187440181.0,9358.0,187449539.0,187449539.0,theta,-385.9233859879023,-0.010994216616361545,negative,0.2128199890626043,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00128,129.0,40874291,40872504.0,1787.0,40874291.0,40874291.0,theta,-139.55697264443688,-0.010747886265473225,negative,0.1130432056909814,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00129,130.0,109678603,109674416.0,4187.0,109678603.0,109678603.0,theta,-243.7212716620761,-0.010989686658622873,negative,0.1528036364238857,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00130,131.0,12786583,12786580.0,3.0,12786583.0,12786847.0,theta,29.727813795617536,0.06409545646874341,positive,0.071246224678351,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00131,132.0,1189387,1189386.0,1.0,1189387.0,1189387.0,theta,12.988948606314286,0.06637489531888573,positive,0.0709787746513286,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00132,133.0,30343471,30342328.0,1143.0,30343471.0,30343471.0,theta,-126.54371300174604,-0.012610813327552345,negative,0.0943688419287908,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00133,134.0,1189751,1189750.0,1.0,1189751.0,1189751.0,theta,12.989254599495716,0.06637355524446847,positive,0.0714970560553375,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_00134,135.0,12831227,12830878.0,349.0,12831227.0,12831293.0,theta,-5.285039920639065,-0.0010560301031047664,negative,0.0716348006649615,False,False,False,False,False,True,negative_transferred_repaid,neutral,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
