candidate_id,block_id,x,y,h,p_star,post_P0_flag,post_P0_by_pstar,finite_certified_flag,finite_zone_flag,threshold_relevant_flag,forbidden_flag,near_forbidden_flag,positive_harmless_flag,negative_transfer_flag,row_regime,Q_R2Q,Q_delta_D,Q_exc,epsilon,E_theta,epsilon_abs,Q_R2Q_recon,Q_R2Q_reconstruction_error,E_theta_sign,Q_R2Q_gt_0p75,Q_delta_D_gt_0p75,E_theta_positive,E_theta_nonnegative,E_theta_negative,positive_harmless_bound,positive_subthreshold_bound,Q_R2Q_minus_Q_delta_D,Q_exc_plus_abs_epsilon,direct_threshold_sign_counterexample,direct_delta_counterexample,endpoint_sign_bridge_counterexample,positive_harmless_counterexample_0p305,positive_harmless_counterexample_0p75,thresholdtransfer_failure_flag,Q_R2Q_bin,Q_delta_D_bin
hexc_00139,140,1512661,1512660,1,1512661,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0706156379648199,0.0686801409592871,0.0,0.0019354970055328,13.229380909503124,0.0019354970055328,0.0706156379648199,0.0,positive,False,False,True,True,False,True,True,0.0019354970055328047,0.0019354970055328,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00140,141,12799573,12799572,1,12799573,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0616477751710293,0.0598989258227295,8.490089787554659e-16,0.0017488493482989,15.36492236895841,0.0017488493482989,0.06164777517102925,4.85722573273506e-17,positive,False,False,True,True,False,True,True,0.0017488493482997955,0.0017488493482997489,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00141,142,2275961,2275960,1,2275961,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0680251836107398,0.0668066617083421,0.0,0.0012185219023976,13.637912938756417,0.0012185219023976,0.0680251836107397,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0012185219023976984,0.0012185219023976,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00142,143,42533,42532,1,42533,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0954963866947735,0.0909793723352606,1.251024665859847e-16,0.0045170143595127,9.658035524203411,0.0045170143595127,0.09549638669477342,8.326672684688674e-17,positive,False,False,True,True,False,True,True,0.004517014359512905,0.004517014359512825,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00143,144,445069,445068,1,445069,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0786725939660381,0.0749761277465446,0.0,0.0036964662194935,12.005984605308186,0.0036964662194935,0.0786725939660381,0.0,positive,False,False,True,True,False,True,True,0.003696466219493502,0.0036964662194935,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00144,145,1517807,1517806,1,1517807,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.070706350398406,0.0686641337067916,0.0,0.0020422166916144,13.232777087879647,0.0020422166916144,0.070706350398406,0.0,positive,False,False,True,True,False,True,True,0.002042216691614404,0.0020422166916144,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00145,146,1518061,1518060,1,1518061,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0707800350270976,0.0686633452081087,0.0,0.0021166898189888,13.232944420583566,0.0021166898189888,0.0707800350270975,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0021166898189888955,0.0021166898189888,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00146,147,3458821,3458820,1,3458821,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0670028543786573,0.0649904121554223,0.0,0.002012442223235,14.056438337519856,0.002012442223235,0.0670028543786573,0.0,positive,False,False,True,True,False,True,True,0.002012442223235003,0.002012442223235,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00147,148,359701,359700,1,359701,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0779234045557953,0.0761918506327011,3.473229348461692e-16,0.0017315539230938,11.793028409774374,0.0017315539230938,0.07792340455579526,4.163336342344337e-17,positive,False,False,True,True,False,True,True,0.001731553923094195,0.0017315539230941474,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00148,149,1511821,1511818,3,1511863,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0810451897299419,0.07930770621417,0.013217952921949,-0.0114804694061771,25.45764956203124,0.0114804694061771,0.0810451897299419,0.0,positive,False,False,True,True,False,True,True,0.0017374835157718954,0.0246984223281261,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00150,151,39670783,39670780,3,39670973,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0668468275799452,0.0647777485633063,0.0107962914747605,-0.0087272124581216,31.992251009850825,0.0087272124581216,0.0668468275799452,0.0,positive,False,False,True,True,False,True,True,0.0020690790166389,0.0195235039328821,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00151,152,3291539,3291538,1,3291539,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0668271319376652,0.065200369270617,5.04812603275621e-16,0.0016267626670476,14.006865794521072,0.0016267626670476,0.0668271319376651,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0016267626670481983,0.0016267626670481048,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00156,157,1184609,1184608,1,1184609,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.072561666975567,0.0698522719729946,0.0,0.0027093950025724,12.984923320297408,0.0027093950025724,0.072561666975567,0.0,positive,False,False,True,True,False,True,True,0.002709395002572404,0.0027093950025724,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00157,158,60127,60126,1,60127,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0919654214564058,0.0882040074099491,0.0,0.0037614140464566,10.00421427088809,0.0037614140464566,0.09196542145640571,8.326672684688674e-17,positive,False,False,True,True,False,True,True,0.0037614140464566903,0.0037614140464566,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00161,162,1198751,1198750,1,1198751,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0719876878780127,0.0697944471199921,0.0,0.0021932407580206,12.996790739381732,0.0021932407580206,0.0719876878780127,0.0,positive,False,False,True,True,False,True,True,0.0021932407580206037,0.0021932407580206,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00167,168,1196593,1196592,1,1196593,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0735589050981222,0.0698032205016516,0.0,0.0037556845964706,12.994988910012886,0.0037556845964706,0.0735589050981222,0.0,positive,False,False,True,True,False,True,True,0.0037556845964706043,0.0037556845964706,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00168,169,359837,359836,1,359837,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0800334901917534,0.07618965768838,0.0,0.0038438325033734,11.793406430119706,0.0038438325033734,0.0800334901917534,0.0,positive,False,False,True,True,False,True,True,0.003843832503373404,0.0038438325033734,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00169,170,17641579,17641576,3,17641879,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0694300887821649,0.0678615121586035,0.0113102521439808,-0.0097416755204194,30.3715381206486,0.0097416755204194,0.06943008878216489,1.3877787807814457e-17,positive,False,False,True,True,False,True,True,0.001568576623561399,0.0210519276644002,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00171,172,1198363,1198360,3,1198397,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0829932104381138,0.0805931739270694,0.0134321981138236,-0.0110321616027791,24.99293236459349,0.0110321616027791,0.08299321043811389,8.326672684688674e-17,positive,False,False,True,True,False,True,True,0.0024000365110444094,0.0244643597166027,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00172,173,30850279,30850276,3,30850439,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0687690106203953,0.0657043168709606,0.0109507195414241,-0.0078860257919893,31.489312639240573,0.0078860257919893,0.0687690106203954,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.003064693749434702,0.0188367453334134,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00174,175,12776941,12776609,332,12776941,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0675855848506355,0.0564605318020301,0.0075023689938937,0.0036226840547116,11.625904943145828,0.0036226840547116,0.0675855848506354,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.011125053048605393,0.0111250530486053,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00178,179,30851221,30850871,350,30851287,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0668106572193494,0.0521985971886696,0.0065934160084319,0.0080186440222478,12.138297093206972,0.0080186440222478,0.0668106572193493,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.014612060030679795,0.014612060030679698,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00179,180,7112887,7112886,1,7112887,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0641352518065375,0.0620827481297267,0.0,0.0020525036768107,14.777418767184288,0.0020525036768107,0.0641352518065374,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.002052503676810792,0.0020525036768107,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00181,182,30787789,30787786,3,30788077,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0676460987104531,0.0657118639213774,0.0109519773833038,-0.0090177425942281,31.485257351625947,0.0090177425942281,0.0676460987104531,0.0,positive,False,False,True,True,False,True,True,0.0019342347890757006,0.0199697199775319,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00185,186,22052341,22052337,4,22052431,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0607248084445193,0.0577580583405468,0.014690835140949,-0.0117240850369764,29.817858553351044,0.0117240850369764,0.0607248084445194,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0029667501039725014,0.026414920177925398,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00186,187,338531,338530,1,338531,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.079871308359875,0.0765453740251714,0.0,0.0033259343347036,11.732370947643444,0.0033259343347036,0.079871308359875,0.0,positive,False,False,True,True,False,True,True,0.0033259343347036008,0.0033259343347036,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00188,189,39649783,39649782,1,39649783,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0574888285914167,0.0561008725011637,0.0,0.001387956090253,16.495596033142387,0.001387956090253,0.0574888285914167,0.0,positive,False,False,True,True,False,True,True,0.0013879560902530022,0.001387956090253,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00189,190,31026221,31025775,446,31026421,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0841518906254193,0.0705059941082901,0.00564606360833,0.0079998329087992,88.76041429147188,0.0079998329087992,0.0841518906254193,0.0,positive,False,False,True,True,False,True,True,0.013645896517129205,0.013645896517129198,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00191,192,3459179,3459178,1,3459179,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.068254632757475,0.0649899752183574,0.0,0.0032646575391176,14.056541835640791,0.0032646575391176,0.068254632757475,0.0,positive,False,False,True,True,False,True,True,0.003264657539117602,0.0032646575391176,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00192,193,1199993,1199992,1,1199993,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0715987515628432,0.0697894059054362,0.0,0.001809345657407,12.997826281407882,0.001809345657407,0.07159875156284319,1.3877787807814457e-17,positive,False,False,True,True,False,True,True,0.0018093456574070077,0.001809345657407,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00193,194,33878263,33877658,605,33878389,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0805833243274027,0.0652409739893801,0.0037853230281918,0.0115570273098308,1.8396280710575184,0.0115570273098308,0.0805833243274027,0.0,positive,False,False,True,True,False,True,True,0.0153423503380226,0.015342350338022599,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00196,197,30786463,30786460,3,30786629,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.06834819426233,0.0657120551260068,0.0109520092507447,-0.0083158701144214,31.48517121172168,0.0083158701144214,0.06834819426233009,8.326672684688674e-17,positive,False,False,True,True,False,True,True,0.0026361391363232123,0.0192678793651661,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00197,198,40839499,40839496,3,40839853,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0664294699592638,0.0646724170800167,0.0107787362260313,-0.0090216833467842,32.05032051862896,0.0090216833467842,0.0664294699592638,0.0,positive,False,False,True,True,False,True,True,0.0017570528792471007,0.0198004195728155,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00198,199,39635782,39635564,218,39635819,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0588053295328899,0.0443239885397641,0.0085391222223537,0.0059422187707721,26.93335827774129,0.0059422187707721,0.0588053295328899,0.0,positive,False,False,True,True,False,True,True,0.0144813409931258,0.0144813409931258,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00199,200,17590933,17590930,3,17591099,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0690704028270101,0.067873037135191,0.0113121729737901,-0.0101148072819709,30.365788199920942,0.0101148072819709,0.0690704028270102,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0011973656918191078,0.021426980255761,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00200,201,7051567,7051566,1,7051567,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0648470887681662,0.0621161230329858,9.144186443769882e-16,0.0027309657351794,14.768760419593791,0.0027309657351794,0.06484708876816611,8.326672684688674e-17,positive,False,False,True,True,False,True,True,0.0027309657351803976,0.0027309657351803148,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00201,202,673,672,1,673,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.1551610461475472,0.1459429870062299,0.0,0.0092180591413172,5.511745329644728,0.0092180591413172,0.1551610461475471,8.326672684688674e-17,positive,False,False,True,True,False,True,True,0.009218059141317292,0.0092180591413172,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00202,203,12784609,12784608,1,12784609,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0615986076879811,0.0599031214624846,8.491303682508412e-16,0.0016954862254956,15.363752583525644,0.0016954862254956,0.06159860768798105,5.551115123125783e-17,positive,False,False,True,True,False,True,True,0.0016954862254964995,0.0016954862254964492,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00203,204,445141,445140,1,445141,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.078849161619478,0.0749752190301023,0.0,0.0038739425893756,12.006146364893356,0.0038739425893756,0.0788491616194779,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0038739425893756924,0.0038739425893756,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00204,205,12807857,12807856,1,12807857,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0621526059796389,0.0598966054974771,0.0,0.0022560004821617,15.365569368699422,0.0022560004821617,0.0621526059796388,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0022560004821617977,0.0022560004821617,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00206,207,1518191,1518190,1,1518191,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0719532466962552,0.0686629417038318,0.0,0.0032903049924234,13.233030052474517,0.0032903049924234,0.0719532466962552,0.0,positive,False,False,True,True,False,True,True,0.0032903049924234012,0.0032903049924234,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00208,209,40865926,40865652,274,40866037,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0613874169888523,0.0475037148836558,0.0048335818541216,0.0090501202510749,23.938660520016867,0.0090501202510749,0.0613874169888523,0.0,positive,False,False,True,True,False,True,True,0.013883702105196502,0.0138837021051965,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00209,210,30339269,30339268,1,30339269,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.058274726799016,0.0569557541697192,1.5321553398766329e-15,0.0013189726292952,16.227953437988603,0.0013189726292952,0.058274726799015936,6.245004513516506e-17,positive,False,False,True,True,False,True,True,0.0013189726292967968,0.0013189726292967322,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00210,211,1507291,1507290,1,1507291,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.071217737590593,0.0686969111557099,0.0,0.002520826434883,13.225824557839376,0.002520826434883,0.0712177375905929,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0025208264348830917,0.002520826434883,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
