row_id,candidate_id,block_id,source,x,y,h,right_endpoint,p_star,post_P0_flag,finite_zone_flag,finite_certificate_flag,coordinate_available_flag,finite_certificate_coordinate_excluded_flag,E_theta,E_theta_sign,E_theta_normalized,Q_R2Q,Q_exc,Q_O2,accumulation_proxy,positive_harmless_flag,negative_transfer_flag,channel_compatible_flag,O2_applicable_flag,B3_applicable_flag,endpoint_repaid_flag,near_forbidden_flag,forbidden_flag,known_pstar_110312593_flag,finite_certification_mode,finite_certification_pass_flag,failure_type,status
finite_00091,cand_00091,92.0,theta,3453943.0,3453942.0,1.0,3453943.0,3453943.0,False,True,True,True,False,14.055027034946916,positive,0.0620109815723074,0.0687276505309807,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00092,cand_00092,93.0,theta,1188839.0,1188838.0,1.0,1188839.0,1188839.0,False,True,True,True,False,12.988487758598636,positive,0.0663769136686477,0.0717695715648134,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00093,cand_00093,94.0,theta,618119.0,618118.0,1.0,618119.0,618119.0,False,True,True,True,False,12.334436274537484,positive,0.0693697269600696,0.0765541684740735,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00094,cand_00094,95.0,theta,178011341.0,178005997.0,5344.0,178011341.0,178011341.0,False,True,True,True,False,-366.6962581891348,negative,-0.0138991053900348,0.1648839859416764,0.0069070699511918,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00095,cand_00095,96.0,theta,3438637.0,3438262.0,375.0,3438637.0,3438637.0,False,True,True,True,False,-28.83790962671685,negative,-0.0065741761860351,0.0753076301542394,0.0091609752093495,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00096,cand_00096,97.0,theta,30981239.0,30980149.0,1090.0,30981239.0,30981239.0,False,True,True,True,False,-175.80966234322875,negative,-0.0178981055752952,0.0903727573504991,0.0038095629268263,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00097,cand_00097,98.0,theta,33843191.0,33842396.0,795.0,33843191.0,33843191.0,False,True,True,True,False,-188.19672853522707,negative,-0.0222058889162005,0.0761893412087709,0.004261589416467,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00098,cand_00098,99.0,theta,4991034.0,4990677.0,357.0,4991034.0,4991101.0,False,True,True,True,False,-17.691366021948568,negative,-0.0039362269712099,0.076175182058325,0.0071299286054191,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00099,cand_00099,100.0,theta,6421.0,6420.0,1.0,6421.0,6421.0,False,True,True,True,False,7.767329147794049,positive,0.1010501788281202,0.1159896775054861,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00100,cand_00100,101.0,theta,1510643.0,1510642.0,1.0,1510643.0,1510643.0,False,True,True,True,False,13.228045945966745,positive,0.0653439188591991,0.070535407834942,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00101,cand_00101,102.0,theta,33477793.0,33476547.0,1246.0,33477793.0,33477793.0,False,True,True,True,False,-154.43846648475437,negative,-0.0145740462550458,0.096662723146914,0.0059616473562023,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00102,cand_00102,103.0,theta,33824779.0,33823778.0,1001.0,33824779.0,33824779.0,False,True,True,True,False,-12.808745615198404,negative,-0.0013469655343771,0.0986530057695944,0.0059703851044254,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00103,cand_00103,104.0,theta,30358319.0,30357034.0,1285.0,30358319.0,30358319.0,False,True,True,True,False,-165.14358633355937,negative,-0.0155206935018589,0.097634505621578,0.0035506716837985,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00105,cand_00105,106.0,theta,479.0,478.0,1.0,479.0,479.0,False,True,True,True,False,5.171700597410915,positive,0.135776208151487,0.1648068982246287,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00106,cand_00106,107.0,theta,231701.0,231700.0,1.0,231701.0,231701.0,False,True,True,True,False,11.35320302633692,positive,0.0743976548454212,0.0810551545684911,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00107,cand_00107,108.0,theta,39634747.0,39633125.0,1622.0,39634747.0,39634747.0,False,True,True,True,False,-169.89877765908955,negative,-0.0137824420499271,0.1078488246263689,0.0056096653888982,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00108,cand_00108,109.0,theta,33492847.0,33491912.0,935.0,33492847.0,33492847.0,False,True,True,True,False,-137.96589757999288,negative,-0.0150288964557925,0.0863386781827271,0.0043309131910465,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00109,cand_00109,110.0,theta,39655321.0,39654336.0,985.0,39655321.0,39655321.0,False,True,True,True,False,-127.70959529037896,negative,-0.0132935506548435,0.0882379519127139,0.0103891851313233,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00110,cand_00110,111.0,theta,30780011.0,30777698.0,2313.0,30780011.0,30780011.0,False,True,True,True,False,-140.46546636399898,negative,-0.0098239812304389,0.1309387070981607,0.0072627341203376,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00111,cand_00111,112.0,theta,3459077.0,3459076.0,1.0,3459077.0,3459077.0,False,True,True,True,False,14.056512348440547,positive,0.0620052994350594,0.067178289113327,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00112,cand_00112,113.0,theta,30784249.0,30783029.0,1220.0,30784249.0,30784249.0,False,True,True,True,False,-133.72293008495535,negative,-0.0128772998450602,0.0966458075650577,0.0083504817829622,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00113,cand_00113,114.0,theta,359419.0,359416.0,3.0,359419.0,359477.0,False,True,True,True,False,22.58448267109209,positive,0.07967922224676,0.0897827713986883,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00114,cand_00114,115.0,theta,3453551.0,3453550.0,1.0,3453551.0,3453551.0,False,True,True,True,False,14.054913535029169,positive,0.0620114158142077,0.0680235969848095,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00115,cand_00115,116.0,theta,12830269.0,12829371.0,898.0,12830269.0,12830269.0,False,True,True,True,False,-46.90137454561159,negative,-0.0058424146615159,0.0962426881171498,0.0044981624772096,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00116,cand_00116,117.0,theta,17992177.0,17991472.0,705.0,17992177.0,17992327.0,False,True,True,True,False,-3.3720180676377822,negative,-0.0004550704835416,0.0927710098591296,0.0043468868821478,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00117,cand_00117,118.0,theta,179650181.0,179648340.0,1841.0,179650181.0,179650181.0,False,True,True,True,False,-377.4982097341908,negative,-0.0243546948872444,0.0958698914280892,0.0047737129410581,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00118,cand_00118,119.0,theta,1513271.0,1513270.0,1.0,1513271.0,1513271.0,False,True,True,True,False,13.2297840910738,positive,0.0653365405202554,0.0705260023814927,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00119,cand_00119,120.0,theta,108561281.0,108557409.0,3872.0,108561281.0,108561281.0,False,True,True,True,False,-263.9525918434665,negative,-0.0123903095457015,0.1470745643860575,0.0051891364890148,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00120,cand_00120,121.0,theta,108842081.0,108840439.0,1642.0,108842081.0,108842081.0,False,True,True,True,False,-217.0841446013817,negative,-0.0156438690179397,0.0996639793175021,0.0082387254087246,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00121,cand_00121,122.0,theta,30418643.0,30418642.0,1.0,30418643.0,30418643.0,False,True,True,True,False,16.230566234990423,positive,0.0546681745185092,0.0587452641225273,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00122,cand_00122,123.0,theta,3277217.0,3277216.0,1.0,3277217.0,3277217.0,False,True,True,True,False,14.0025051445914,positive,0.062212574263746,0.0681011679331808,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00123,cand_00123,124.0,theta,30340831.0,30340827.0,4.0,30340831.0,30340987.0,False,True,True,True,False,30.456009776270783,positive,0.0513065454645731,0.0597199396392292,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00124,cand_00124,125.0,theta,33827861.0,33826320.0,1541.0,33827861.0,33827861.0,False,True,True,True,False,-102.04793904212896,negative,-0.00864898761979,0.110098889929409,0.0057695318036443,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00125,cand_00125,126.0,theta,40847383.0,40847382.0,1.0,40847383.0,40847383.0,False,True,True,True,False,16.525353313570633,positive,0.0538043252282356,0.057385037625347,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00126,cand_00126,127.0,theta,3236861.0,3236860.0,1.0,3236861.0,3236861.0,False,True,True,True,False,13.990114590991642,positive,0.0622603225307891,0.0687664195967628,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00127,cand_00127,128.0,theta,187449539.0,187440181.0,9358.0,187449539.0,187449539.0,False,True,True,True,False,-385.9233859879023,negative,-0.0109942166163615,0.2128199890626043,0.0051155744267494,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00128,cand_00128,129.0,theta,40874291.0,40872504.0,1787.0,40874291.0,40874291.0,False,True,True,True,False,-139.55697264443688,negative,-0.0107478862654732,0.1130432056909814,0.0053009968762809,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00129,cand_00129,130.0,theta,109678603.0,109674416.0,4187.0,109678603.0,109678603.0,False,True,True,True,False,-243.7212716620761,negative,-0.0109896866586228,0.1528036364238857,0.0035003288755931,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00130,cand_00130,131.0,theta,12786583.0,12786580.0,3.0,12786583.0,12786847.0,False,True,True,True,False,29.727813795617536,positive,0.0640954564687434,0.071246224678351,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00131,cand_00131,132.0,theta,1189387.0,1189386.0,1.0,1189387.0,1189387.0,False,True,True,True,False,12.988948606314286,positive,0.0663748953188857,0.0709787746513286,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00132,cand_00132,133.0,theta,30343471.0,30342328.0,1143.0,30343471.0,30343471.0,False,True,True,True,False,-126.54371300174604,negative,-0.0126108133275523,0.0943688419287908,0.0047078243264234,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00133,cand_00133,134.0,theta,1189751.0,1189750.0,1.0,1189751.0,1189751.0,False,True,True,True,False,12.989254599495716,positive,0.0663735552444684,0.0714970560553375,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00134,cand_00134,135.0,theta,12831227.0,12830878.0,349.0,12831227.0,12831293.0,False,True,True,True,False,-5.285039920639065,negative,-0.0010560301031047,0.0716348006649615,0.0030501315616617,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00135,cand_00135,136.0,theta,359539.0,359538.0,1.0,359539.0,359539.0,False,True,True,True,False,11.792577934264838,positive,0.0720597269572932,0.0782047695913046,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00136,cand_00136,137.0,theta,2819.0,2818.0,1.0,2819.0,2819.0,False,True,True,True,False,6.944137491114112,positive,0.1100334695184228,0.1252023670442801,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00137,cand_00137,138.0,theta,7048213.0,7048210.0,3.0,7048213.0,7048303.0,False,True,True,True,False,28.53656905120186,positive,0.0662630653379214,0.0741760381642046,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00138,cand_00138,139.0,theta,109556411.0,109553597.0,2814.0,109556411.0,109556411.0,False,True,True,True,False,-129.7691972891198,negative,-0.0071384714638016,0.13072783862462,0.0080790635414207,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00139,cand_00139,140.0,theta,1512661.0,1512660.0,1.0,1512661.0,1512661.0,False,True,True,True,False,13.229380909503124,positive,0.0653382518583966,0.0706156379648199,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00140,cand_00140,141.0,theta,12799573.0,12799572.0,1.0,12799573.0,12799573.0,False,True,True,True,False,15.36492236895841,positive,0.0573723278374118,0.0616477751710293,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00141,cand_00141,142.0,theta,2275961.0,2275960.0,1.0,2275961.0,2275961.0,False,True,True,True,False,13.637912938756417,positive,0.0636487082520479,0.0680251836107398,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00142,cand_00142,143.0,theta,42533.0,42532.0,1.0,42533.0,42533.0,False,True,True,True,False,9.658035524203411,positive,0.0850226176164053,0.0954963866947735,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00143,cand_00143,144.0,theta,445069.0,445068.0,1.0,445069.0,445069.0,False,True,True,True,False,12.005984605308186,positive,0.0709759658081862,0.0786725939660381,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00144,cand_00144,145.0,theta,1517807.0,1517806.0,1.0,1517807.0,1517807.0,False,True,True,True,False,13.232777087879647,positive,0.0653238392767546,0.070706350398406,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00145,cand_00145,146.0,theta,1518061.0,1518060.0,1.0,1518061.0,1518061.0,False,True,True,True,False,13.232944420583566,positive,0.0653231293194047,0.0707800350270976,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00146,cand_00146,147.0,theta,3458821.0,3458820.0,1.0,3458821.0,3458821.0,False,True,True,True,False,14.056438337519856,positive,0.0620055825428418,0.0670028543786573,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00147,cand_00147,148.0,theta,359701.0,359700.0,1.0,359701.0,359701.0,False,True,True,True,False,11.793028409774374,positive,0.0720574047109464,0.0779234045557953,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00148,cand_00148,149.0,theta,1511821.0,1511818.0,3.0,1511821.0,1511863.0,False,True,True,True,False,25.45764956203124,positive,0.0725968668312942,0.0810451897299419,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00149,cand_00149,150.0,theta,108590687.0,108589025.0,1662.0,108590687.0,108590687.0,False,True,True,True,False,-181.7529341824936,negative,-0.0130219824930822,0.0995905772584955,0.006137821325365,0.0499059549846063,0.0,False,True,True,True,True,True,False,False,False,negative_channel_repaid,True,,pass
finite_00150,cand_00150,151.0,theta,39670783.0,39670780.0,3.0,39670783.0,39670973.0,False,True,True,True,False,31.992251009850825,positive,0.0603392852582274,0.0668468275799452,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_00151,cand_00151,152.0,theta,3291539.0,3291538.0,1.0,3291539.0,3291539.0,False,True,True,True,False,14.006865794521072,positive,0.0621957873679162,0.0668271319376652,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
