candidate_id,x,selected_block_id,p_star,h,pstar_over_x,h_over_x,scale_ratio,pstar_comparable_flag,h_short_flag,scale_positive_flag,geometry_pass_flag
cand_00209,30339269,theta_local:210:30339268:1,30339269,1.0,1.0,3.296058319664854e-08,0.0001815504976491349,True,True,True,True
cand_00210,1507291,theta_local:211:1507290:1,1507291,1.0,1.0,6.634418967538451e-07,0.0008145194268731994,True,True,True,True
cand_00211,338609,theta_local:212:338608:1,338609,1.0,1.0,2.953258773393501e-06,0.001718504807497931,True,True,True,True
cand_00212,17594719,theta_local:213:17594718:1,17594719,1.0,1.0,5.683523561814201e-08,0.0002384014169801472,True,True,True,True
cand_00213,231107,theta_local:214:231106:1,231107,1.0,1.0,4.327000047597001e-06,0.002080144237209766,True,True,True,True
cand_00214,604883911,theta_local:215:604879711:4200,604883911,4200.0,1.0,6.943481093845791e-06,0.0026350485942095623,True,True,True,True
cand_00215,12837191,theta_local:216:12837190:1,12837191,1.0,1.0,7.789866178667903e-08,0.0002791033174053634,True,True,True,True
cand_00216,3236683,theta_local:217:3236682:1,3236683,1.0,1.0,3.0895827611168593e-07,0.0005558401533819646,True,True,True,True
cand_00217,12784091,theta_local:218:12784090:1,12784091,1.0,1.0,7.822222166597532e-08,0.00027968235851761426,True,True,True,True
cand_00218,604167899,theta_local:219:604161649:6250,604167899,6250.0,1.0,1.0344806485655406e-05,0.003216334324297679,True,True,True,True
cand_00219,1513319,theta_local:220:1513318:1,1513319,1.0,1.0,6.60799210212784e-07,0.0008128955715298146,True,True,True,True
cand_00220,3452881,theta_local:221:3452880:1,3452881,1.0,1.0,2.8961322443489944e-07,0.0005381572487989913,True,True,True,True
cand_00221,3281627,theta_local:222:3281626:1,3281627,1.0,1.0,3.047268930929688e-07,0.0005520207361077741,True,True,True,True
cand_00222,604848841,theta_local:223:604844050:4791,604848841,4791.0,1.0,7.920987319871544e-06,0.002814424864847442,True,True,True,True
cand_00223,30417889,theta_local:224:30417888:1,30417889,1.0,1.0,3.287539118838918e-08,0.00018131572239711916,True,True,True,True
cand_00224,30422683,theta_local:225:30422680:3,30422863,3.0,1.0000059166379245,9.861063207344335e-08,0.00031402351427223295,True,True,True,True
cand_00225,39648883,theta_local:226:39648882:1,39648883,1.0,1.0,2.5221391482831938e-08,0.00015881244120921994,True,True,True,True
cand_00226,17642329,theta_local:227:17642326:3,17642453,3.0,1.0000070285504823,1.7004557618214693e-07,0.0004123661754969053,True,True,True,True
cand_00227,604708931,theta_local:228:604704593:4338,604708931,4338.0,1.0,7.173699242090406e-06,0.0026783762323636328,True,True,True,True
cand_00228,12421837,theta_local:229:12421836:1,12421837,1.0,1.0,8.050339092358079e-08,0.00028373119483691034,True,True,True,True
cand_00229,30405923,theta_local:230:30405922:1,30405923,1.0,1.0,3.28883290272096e-08,0.00018135139654055496,True,True,True,True
cand_00230,17591797,theta_local:231:17591796:1,17591797,1.0,1.0,5.684467595891426e-08,0.00023842121541279475,True,True,True,True
cand_00231,7103281,theta_local:232:7103277:4,7103387,4.0,1.0000149226815045,5.631200567737641e-07,0.000750414676959432,True,True,True,True
cand_00232,108545317,theta_local:233:108544444:873,108545317,873.0,1.0,8.04272375933086e-06,0.0028359696330057665,True,True,True,True
cand_00233,33928207,theta_local:234:33928206:1,33928207,1.0,1.0,2.9474000792320088e-08,0.0001716799370698862,True,True,True,True
cand_00234,12805417,theta_local:235:12804850:567,12805417,567.0,1.0,4.4278136354325677e-05,0.006654181869646011,True,True,True,True
cand_00235,7114039,theta_local:236:7114038:1,7114039,1.0,1.0,1.4056712368318476e-07,0.0003749228236359914,True,True,True,True
cand_00236,1189109,theta_local:237:1189108:1,1189109,1.0,1.0,8.409657987619302e-07,0.000917041874050433,True,True,True,True
cand_00237,109610882,theta_local:238:109610360:522,109610987,522.0,1.0000009579340854,4.7623008817682905e-06,0.0021822698887801785,True,True,True,True
cand_00238,1185979,theta_local:239:1185978:1,1185979,1.0,1.0,8.43185250329053e-07,0.0009182511913028227,True,True,True,True
cand_00239,3458053,theta_local:240:3458052:1,3458053,1.0,1.0,2.8918006751197856e-07,0.0005377546536404669,True,True,True,True
cand_00240,40846425,theta_local:241:40846297:128,40846543,128.0,1.0000028888697114,3.133689178428712e-06,0.0017702235013272998,True,True,True,True
cand_00241,30338299,theta_local:242:30338298:1,30338299,1.0,1.0,3.2961637038385046e-08,0.00018155339996371605,True,True,True,True
cand_00242,30781189,theta_local:243:30781182:7,30781319,7.0,1.0000042233586233,2.2741161818018142e-07,0.00047687717599890166,True,True,True,True
cand_00243,7108399,theta_local:244:7108398:1,7108399,1.0,1.0,1.4067865351959e-07,0.00037507153120383584,True,True,True,True
cand_00244,7114351,theta_local:245:7114350:1,7114351,1.0,1.0,1.4056095910927082e-07,0.0003749146024220327,True,True,True,True
cand_00245,12808387,theta_local:246:12808371:16,12808469,16.0,1.0000064020551533,1.2491814933449465e-06,0.0011176687559409507,True,True,True,True
cand_00246,30364069,theta_local:247:30364068:1,30364069,1.0,1.0,3.293366248113848e-08,0.00018147634138128993,True,True,True,True
cand_00247,22048823,theta_local:248:22048822:1,22048823,1.0,1.0,4.535389485416069e-08,0.00021296453895933168,True,True,True,True
cand_00248,1197167,theta_local:249:1197166:1,1197167,1.0,1.0,8.353053500472365e-07,0.0009139504089649704,True,True,True,True
cand_00249,12777763,theta_local:250:12777762:1,12777763,1.0,1.0,7.826096007571904e-08,0.00027975160424154684,True,True,True,True
cand_00250,12802759,theta_local:251:12802758:1,12802759,1.0,1.0,7.810816402933149e-08,0.00027947837846483136,True,True,True,True
cand_00251,39640132,theta_local:252:39639838:294,39640253,294.0,1.0000030524620855,7.416726059338047e-06,0.0027233676276620343,True,True,True,True
cand_00252,153059,theta_local:253:153058:1,153059,1.0,1.0,6.5334282858244206e-06,0.0025560571757737385,True,True,True,True
cand_00253,109611739,theta_local:254:109611738:1,109611739,1.0,1.0,9.12311043619151e-09,9.55149749316384e-05,True,True,True,True
cand_00254,33472333,theta_local:255:33472329:4,33472553,4.0,1.0000065725923557,1.1950167919278288e-07,0.00034569041138137347,True,True,True,True
cand_00255,33913801,theta_local:256:33913800:1,33913801,1.0,1.0,2.9486520841471e-08,0.00017171639654229586,True,True,True,True
cand_00256,7103077,theta_local:257:7103076:1,7103077,1.0,1.0,1.4078405738808688e-07,0.0003752120165827407,True,True,True,True
cand_00257,179145961,theta_local:258:179143998:1963,179145961,1963.0,1.0,1.0957545395064753e-05,0.0033102183304224444,True,True,True,True
cand_00258,1512751,theta_local:259:1512750:1,1512751,1.0,1.0,6.610473237168576e-07,0.0008130481681406444,True,True,True,True
cand_00259,108586733,theta_local:260:108586732:1,108586733,1.0,1.0,9.209228166022823e-09,9.596472354997343e-05,True,True,True,True
cand_00260,3284137,theta_local:261:3284136:1,3284137,1.0,1.0,3.044939964441191e-07,0.0005518097466012349,True,True,True,True
cand_00261,7118317,theta_local:262:7118316:1,7118317,1.0,1.0,1.4048264498476255e-07,0.00037481014525325023,True,True,True,True
cand_00262,39693439,theta_local:263:39693438:1,39693439,1.0,1.0,2.5193080397997262e-08,0.00015872328246982942,True,True,True,True
cand_00263,31039823,theta_local:264:31039822:1,31039823,1.0,1.0,3.2216678555158e-08,0.00017949005140998204,True,True,True,True
cand_00264,33881387,theta_local:265:33881386:1,33881387,1.0,1.0,2.951473031490712e-08,0.0001717985166260382,True,True,True,True
cand_00265,40875397,theta_local:266:40875396:1,40875397,1.0,1.0,2.4464594190975076e-08,0.0001564116178260908,True,True,True,True
cand_00266,359207,theta_local:267:359206:1,359207,1.0,1.0,2.783910113110268e-06,0.0016685053530361442,True,True,True,True
cand_00267,30796769,theta_local:268:30796057:712,30796769,712.0,1.0,2.311930839238363e-05,0.004808254193819585,True,True,True,True
cand_00268,178899467,theta_local:269:178898710:757,178899467,757.0,1.0,4.231426804642185e-06,0.0020570432189534046,True,True,True,True
cand_00269,17643289,theta_local:270:17643288:1,17643289,1.0,1.0,5.667877457542072e-08,0.00023807304462164698,True,True,True,True
cand_00270,187425023,theta_local:271:187423758:1265,187425023,1265.0,1.0,6.7493655849784796e-06,0.002597954115256557,True,True,True,True
cand_00271,39650965,theta_local:272:39650618:347,39651113,347.0,1.0000037325699387,8.751363302255065e-06,0.002958271584965313,True,True,True,True
cand_00272,30401963,theta_local:273:30401962:1,30401963,1.0,1.0,3.2892612888187516e-08,0.00018136320709611286,True,True,True,True
cand_00273,109547591,theta_local:274:109546815:776,109547591,776.0,1.0,7.083679275065027e-06,0.002661518227453088,True,True,True,True
cand_00274,109494199,theta_local:275:109492961:1238,109494199,1238.0,1.0,1.1306535061277538e-05,0.00336251915403876,True,True,True,True
cand_00275,108562160,theta_local:276:108561847:313,108562291,313.0,1.00000120668196,2.8831408660255103e-06,0.001697981630682004,True,True,True,True
cand_00276,7103683,theta_local:277:7103682:1,7103683,1.0,1.0,1.4077204740132688e-07,0.00037519601197417713,True,True,True,True
cand_00277,30401417,theta_local:278:30401416:1,30401417,1.0,1.0,3.289320362929136e-08,0.00018136483570221475,True,True,True,True
cand_00278,40863643,theta_local:279:40862800:843,40863643,843.0,1.0,2.0629585081290967e-05,0.00454198030393032,True,True,True,True
cand_00279,33913261,theta_local:280:33913260:1,33913261,1.0,1.0,2.9486990354599045e-08,0.00017171776365478047,True,True,True,True
cand_00280,108810601,theta_local:281:108810600:1,108810601,1.0,1.0,9.190281009476274e-09,9.586595333837908e-05,True,True,True,True
cand_00281,1512877,theta_local:282:1512876:1,1512877,1.0,1.0,6.609922683734368e-07,0.0008130143100668259,True,True,True,True
cand_00282,17591999,theta_local:283:17591998:1,17591999,1.0,1.0,5.6844023240337837e-08,0.00023841984657393316,True,True,True,True
cand_00283,30400757,theta_local:284:30400756:1,30400757,1.0,1.0,3.289391774027206e-08,0.00018136680440552526,True,True,True,True
cand_00284,187503637,theta_local:285:187502433:1204,187503637,1204.0,1.0,6.421208779006244e-06,0.0025340104141471564,True,True,True,True
cand_00285,1188899,theta_local:286:1188898:1,1188899,1.0,1.0,8.411143419247555e-07,0.0009171228608669372,True,True,True,True
cand_00286,108554851,theta_local:287:108554850:1,108554851,1.0,1.0,9.211932868849869e-09,9.59788146876688e-05,True,True,True,True
cand_00287,108533473,theta_local:288:108533470:3,108533687,3.0,1.0000019717419344,2.7641242071006057e-08,0.0001662565904060518,True,True,True,True
cand_00288,187420763,theta_local:289:187420762:1,187420763,1.0,1.0,5.335588138652493e-09,7.304511029940671e-05,True,True,True,True
cand_00289,1200061,theta_local:290:1200060:1,1200061,1.0,1.0,8.332909743754693e-07,0.0009128477279237043,True,True,True,True
cand_00290,22052747,theta_local:291:22052746:1,22052747,1.0,1.0,4.53458247174377e-08,0.00021294559097909894,True,True,True,True
cand_00291,1196119,theta_local:292:1196118:1,1196119,1.0,1.0,8.360372170327534e-07,0.0009143507078975513,True,True,True,True
cand_00292,179406523,theta_local:293:179405418:1105,179406523,1105.0,1.0,6.1591963409268015e-06,0.0024817728221831264,True,True,True,True
cand_00293,40836767,theta_local:294:40836766:1,40836767,1.0,1.0,2.448773674958157e-08,0.00015648558000525665,True,True,True,True
cand_00294,30775879,theta_local:295:30775878:1,30775879,1.0,1.0,3.249297932319009e-08,0.0001802580908674839,True,True,True,True
cand_00295,12422077,theta_local:296:12422076:1,12422077,1.0,1.0,8.050183556260358e-08,0.0002837284539178325,True,True,True,True
cand_00296,604724143,theta_local:297:604718720:5423,604724143,5423.0,1.0,8.967725305453863e-06,0.002994616053094931,True,True,True,True
cand_00297,30423259,theta_local:298:30423255:4,30423359,4.0,1.0000032869588362,1.3147835345319184e-07,0.0003625995777398603,True,True,True,True
cand_00298,39651863,theta_local:299:39651244:619,39651863,619.0,1.0,1.5610868018988164e-05,0.003951059100923215,True,True,True,True
cand_00299,108555463,theta_local:300:108555462:1,108555463,1.0,1.0,9.211880935001862e-09,9.597854413879104e-05,True,True,True,True
cand_00300,604360789,theta_local:301:604358714:2075,604360789,2075.0,1.0,3.4333795933938394e-06,0.0018529380975612327,True,True,True,True
cand_00301,30848879,theta_local:302:30848878:1,30848879,1.0,1.0,3.241608876614285e-08,0.00018004468547042104,True,True,True,True
cand_00302,155849,theta_local:303:155848:1,155849,1.0,1.0,6.416467221477199e-06,0.0025330746576990577,True,True,True,True
cand_00303,604870961,theta_local:304:604869251:1710,604870961,1710.0,1.0,2.8270492555518795e-06,0.0016813831376434937,True,True,True,True
cand_00304,30386689,theta_local:305:30386676:13,30386821,13.0,1.0000043440073383,4.2781890452098945e-07,0.0006540789982694381,True,True,True,True
cand_00305,17997751,theta_local:306:17997750:1,17997751,1.0,1.0,5.556249778097274e-08,0.00023571698661948982,True,True,True,True
cand_00306,17642591,theta_local:307:17642590:1,17642591,1.0,1.0,5.668101697760833e-08,0.0002380777540586443,True,True,True,True
cand_00307,2275513,theta_local:308:2275512:1,2275513,1.0,1.0,4.3946134344211615e-07,0.000662918806070635,True,True,True,True
cand_00308,108834839,theta_local:309:108833866:973,108834839,973.0,1.0,8.940151967330976e-06,0.002990008690176498,True,True,True,True
cand_00309,3459473,theta_local:310:3459472:1,3459473,1.0,1.0,2.8906136859573697e-07,0.0005376442770045422,True,True,True,True
cand_00310,1516759,theta_local:311:1516758:1,1516759,1.0,1.0,6.593005217045028e-07,0.0008119732272091875,True,True,True,True
cand_00311,12785933,theta_local:312:12785932:1,12785933,1.0,1.0,7.821095261487761e-08,0.0002796622116319572,True,True,True,True
cand_00312,33868273,theta_local:313:33868272:1,33868273,1.0,1.0,2.9526158596867338e-08,0.00017183177411895432,True,True,True,True
cand_00313,30402367,theta_local:314:30402366:1,30402367,1.0,1.0,3.289217579670688e-08,0.00018136200207515045,True,True,True,True
cand_00314,33926353,theta_local:315:33926350:3,33926539,3.0,1.0000054824637354,8.842683444341925e-08,0.0002973666865643855,True,True,True,True
cand_00315,604434563,theta_local:316:604433380:1183,604434563,1183.0,1.0,1.9572011139276957e-06,0.0013990000407175462,True,True,True,True
cand_00316,12783493,theta_local:317:12783492:1,12783493,1.0,1.0,7.822588082928508e-08,0.00027968890008236844,True,True,True,True
cand_00317,30820421,theta_local:318:30820420:1,30820421,1.0,1.0,3.244602012412485e-08,0.0001801277883174188,True,True,True,True
cand_00318,109684921,theta_local:319:109684920:1,109684921,1.0,1.0,9.117023478550895e-09,9.548310572321625e-05,True,True,True,True
cand_00319,604702619,theta_local:320:604700469:2150,604702619,2150.0,1.0,3.555466658231887e-06,0.0018855945105541348,True,True,True,True
cand_00320,109471009,theta_local:321:109470995:14,109471171,14.0,1.0000014798438552,1.2788774057979132e-07,0.0003576140118547271,True,True,True,True
cand_00321,39669379,theta_local:322:39669378:1,39669379,1.0,1.0,2.5208360332537597e-08,0.00015877140905256714,True,True,True,True
cand_00322,179438221,theta_local:323:179438217:4,179438351,4.0,1.0000007244833307,2.2291794789918253e-08,0.00014930438101063456,True,True,True,True
cand_00323,109683631,theta_local:324:109683630:1,109683631,1.0,1.0,9.117130704763047e-09,9.548366721467627e-05,True,True,True,True
cand_00324,1190201,theta_local:325:1190200:1,1190201,1.0,1.0,8.401942192957324e-07,0.0009166210881796973,True,True,True,True
cand_00325,187501387,theta_local:326:187501386:1,187501387,1.0,1.0,5.333293881180729e-09,7.302940422309858e-05,True,True,True,True
cand_00326,109497079,theta_local:327:109497076:3,109497203,3.0,1.0000011324503004,2.739799113727956e-08,0.00016552340572152614,True,True,True,True
cand_00327,33488869,theta_local:328:33488866:3,33489013,3.0,1.0000042999361967,8.958200409813781e-08,0.00029930267794238353,True,True,True,True
cand_00328,109452151,theta_local:329:109452148:3,109452269,3.0,1.0000010780966744,2.7409237484971857e-08,0.00016555737334930326,True,True,True,True
cand_00329,187419913,theta_local:330:187418830:1083,187419913,1083.0,1.0,5.778468160957902e-06,0.00240384445440172,True,True,True,True
cand_00330,33415939,theta_local:331:33415938:1,33415939,1.0,1.0,2.992583868434761e-08,0.00017299086300827453,True,True,True,True
cand_00331,40835099,theta_local:332:40835098:1,40835099,1.0,1.0,2.4488737005388427e-08,0.00015648877597255475,True,True,True,True
cand_00332,445001,theta_local:333:445000:1,445001,1.0,1.0,2.247185961379862e-06,0.0014990616936536875,True,True,True,True
cand_00333,40836461,theta_local:334:40836460:1,40836461,1.0,1.0,2.448792024362738e-08,0.00015648616630113788,True,True,True,True
cand_00334,604685377,theta_local:335:604682818:2559,604685377,2559.0,1.0,4.231952842477949e-06,0.002057171077591251,True,True,True,True
cand_00335,12842771,theta_local:336:12842770:1,12842771,1.0,1.0,7.786481593419364e-08,0.00027904267762153095,True,True,True,True
cand_00336,3454739,theta_local:337:3454738:1,3454739,1.0,1.0,2.8945746697507396e-07,0.0005380125156305139,True,True,True,True
cand_00337,108591737,theta_local:338:108591025:712,108591737,712.0,1.0,6.556668303408758e-06,0.002560599207882553,True,True,True,True
cand_00338,108529951,theta_local:339:108529950:1,108530069,1.0,1.0000010872574705,9.214046360345265e-09,9.59898355353845e-05,True,True,True,True
cand_00339,40882771,theta_local:340:40882770:1,40882771,1.0,1.0,2.4460181527323578e-08,0.0001563975112568086,True,True,True,True
cand_00340,7102457,theta_local:341:7102456:1,7102457,1.0,1.0,1.4079634695430046e-07,0.0003752283930545508,True,True,True,True
cand_00341,40863883,theta_local:342:40863879:4,40864051,4.0,1.0000041112098916,9.788594980070788e-08,0.000312867450606951,True,True,True,True
