candidate_id,block_id,x,y,h,p_star,post_P0_flag,sample_count,sample_count_over_h,L_total,lambda_event_count,prime_event_count,prime_power_event_count,lambda_event_weight_sum,lambda_event_weight_sq_sum,lambda_event_weight_max,first_lambda_event_offset,last_lambda_event_offset,lambda_event_span,max_lambda_gap,mean_lambda_gap,min_lambda_gap,K_prime,E_prime,C_prime,B_prime_abs_max,B_prime_abs_mean,B_prime_abs_q95,B_prime_abs_q99,B_prime_effective_support,B_prime_effective_support_frac,B_prime_peak_offset,B_prime_peak_position_fraction,linear_mass_slope,lambda_density,prime_density,single_shock_bound_K,event_l2_bound_K,total_mass_bound_K,event_count_log_bound_K,single_shock_bound_pass_flag,event_l2_bound_pass_flag,total_mass_bound_pass_flag,event_count_log_bound_pass_flag,K_prime_above_65_flag,K_prime_component,E_prime_component,C_prime_component,B_prime_abs_max_component,K_comp,K_total,post_P0_flag_component,component_proof_source,Q_R2Q,Q_delta_D,Q_exc,E_theta,E_theta_sign,threshold_relevant_flag,forbidden_flag,finite_zone_flag,positive_harmless_flag,negative_transfer_flag,O2_B3_repaid_flag,row_status,K_prime_component_delta
hexc_01108,1109,187509859,187509858,1,187509859,False,2,2.0,19.04934198332572,1,1,0,19.04934198332572,362.8774299976959,19.04934198332572,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.04934198332572,1.0,1.0,725.7548599953918,725.7548599953918,725.7548599953918,725.7548599953918,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0532746905385066,0.0516041791809541,0.0,18.04934198332572,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01109,1110,108549031,108549030,1,108549031,False,2,2.0,18.50271252748687,1,1,0,18.50271252748687,342.3503708748196,18.50271252748687,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18.50271252748687,1.0,1.0,684.7007417496392,684.7007417496392,684.7007417496392,684.7007417496392,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0548105176332126,0.0531016292344964,0.0,17.50271252748687,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01110,1111,179400083,179400082,1,179400083,False,2,2.0,19.00512897024215,1,1,0,19.00512897024215,361.1949271755375,19.00512897024215,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.00512897024215,1.0,1.0,722.389854351075,722.389854351075,722.389854351075,722.389854351075,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0529513872404459,0.0517221519452925,0.0,18.00512897024215,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01111,1112,30775301,30775300,1,30775301,False,2,2.0,17.242223010653085,1,1,0,17.242223010653085,297.29425434909473,17.242223010653085,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.242223010653085,1.0,1.0,594.5885086981895,594.5885086981895,594.5885086981895,594.5885086981895,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0575445522104413,0.0569095187617919,1.5296203819414606e-15,16.242223010653085,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01112,1113,108547793,108547792,1,108547793,False,2,2.0,18.502701122437482,1,1,0,18.502701122437482,342.34994882624926,18.502701122437482,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18.502701122437482,1.0,1.0,684.6998976524985,684.6998976524985,684.6998976524985,684.6998976524985,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0551923003132832,0.0531016613841074,0.0,17.50270112243748,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01113,1114,604357543,604357542,1,604357543,True,2,2.0,20.219676539369978,1,1,0,20.219676539369978,408.8353193567487,20.219676539369978,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20.219676539369978,1.0,1.0,817.6706387134974,817.6706387134974,817.6706387134974,817.6706387134974,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,True,smallness_driven,0.0502820747847901,0.0486658699294254,4.449198289442823e-15,19.219676539369978,positive,False,False,False,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01114,1115,109467443,109467442,1,109467443,False,2,2.0,18.511137738810312,1,1,0,18.511137738810312,342.6622203852074,18.511137738810312,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18.511137738810312,1.0,1.0,685.3244407704148,685.3244407704148,685.3244407704148,685.3244407704148,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.05439436807557,0.0530778900964478,0.0,17.511137738810312,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01115,1116,33921493,33921492,1,33921493,False,2,2.0,17.33955938324952,1,1,0,17.33955938324952,300.66031960523645,17.33955938324952,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.33955938324952,1.0,1.0,601.3206392104729,601.3206392104729,601.3206392104729,601.3206392104729,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0575180001629738,0.056596125955668,0.0,16.33955938324952,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01116,1117,179604479,179604478,1,179604479,False,2,2.0,19.006267652274193,1,1,0,19.006267652274193,361.23821006988436,19.006267652274193,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.006267652274193,1.0,1.0,722.4764201397687,722.4764201397687,722.4764201397687,722.4764201397687,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0533605890133977,0.0517191068565509,0.0,18.0062676522742,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01117,1118,17590163,17590162,1,17590163,False,2,2.0,16.682850383299574,1,1,0,16.682850383299574,278.31749691155875,16.682850383299574,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.682850383299574,1.0,1.0,556.6349938231175,556.6349938231175,556.6349938231175,556.6349938231175,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0601487557243022,0.0587799922744278,1.6339157829914289e-15,15.682850383299574,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01118,1119,30802271,30802270,1,30802271,False,2,2.0,17.243098978991835,1,1,0,17.243098978991835,297.32446239930925,17.243098978991835,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.243098978991835,1.0,1.0,594.6489247986185,594.6489247986185,594.6489247986185,594.6489247986185,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0582828772431081,0.0569066829464862,0.0,16.243098978991835,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01119,1120,178894409,178894408,1,178894409,False,2,2.0,19.00230629589445,1,1,0,19.00230629589445,361.08764456298985,19.00230629589445,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.00230629589445,1.0,1.0,722.1752891259797,722.1752891259797,722.1752891259797,722.1752891259797,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0527444806986635,0.0517297019495125,0.0,18.00230629589445,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01120,1121,178036589,178036588,1,178036589,False,2,2.0,18.99749964331236,1,1,0,18.99749964331236,360.9049926976532,18.99749964331236,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18.99749964331236,1.0,1.0,721.8099853953064,721.8099853953064,721.8099853953064,721.8099853953064,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0530767721992064,0.051742563711098,0.0,17.99749964331236,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01121,1122,187494079,187494078,1,187494079,False,2,2.0,19.049257824209455,1,1,0,19.049257824209455,362.87422365320515,19.049257824209455,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.049257824209455,1.0,1.0,725.7484473064103,725.7484473064103,725.7484473064103,725.7484473064103,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0522201061251438,0.0516044032301008,2.5063634793804536e-15,18.04925782420945,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01122,1123,187420817,187420816,1,187420817,False,2,2.0,19.048867004843707,1,1,0,19.048867004843707,362.85933416822326,19.048867004843707,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.048867004843707,1.0,1.0,725.7186683364465,725.7186683364465,725.7186683364465,725.7186683364465,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.053034220917429,0.0516054436983638,0.0,18.048867004843707,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01123,1124,3241151,3241150,1,3241151,False,2,2.0,14.991439071596847,1,1,0,14.991439071596847,224.74324543740053,14.991439071596847,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.991439071596847,1.0,1.0,449.48649087480106,449.48649087480106,449.48649087480106,449.48649087480106,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0669522536547854,0.0652659837587084,5.058520780028608e-16,13.991439071596847,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01124,1125,178014073,178014072,1,178014073,False,2,2.0,18.99737316692889,1,1,0,18.99737316692889,360.90018724354985,18.99737316692889,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18.99737316692889,1.0,1.0,721.8003744870997,721.8003744870997,721.8003744870997,721.8003744870997,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0528549473289295,0.0517429022261118,0.0,17.99737316692889,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01125,1126,109494269,109494268,1,109494269,False,2,2.0,18.51138276795161,1,1,0,18.51138276795161,342.67129198161575,18.51138276795161,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18.51138276795161,1.0,1.0,685.3425839632315,685.3425839632315,685.3425839632315,685.3425839632315,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0541033015819134,0.0530772000122116,0.0,17.51138276795161,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01126,1127,604676357,604676356,1,604676357,True,2,2.0,20.220203925752426,1,1,0,20.220203925752426,408.8566467990138,20.220203925752426,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20.220203925752426,1.0,1.0,817.7132935980276,817.7132935980276,817.7132935980276,817.7132935980276,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,True,smallness_driven,0.049416511214896,0.0486646212469041,0.0,19.220203925752426,positive,False,False,False,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01127,1128,12830347,12830346,1,12830347,False,2,2.0,16.367323782212054,1,1,0,16.367323782212054,267.8892877917643,16.367323782212054,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.367323782212054,1.0,1.0,535.7785755835285,535.7785755835285,535.7785755835285,535.7785755835285,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0604191265689465,0.0598903145753375,0.0,15.367323782212054,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01128,1129,1510669,1510668,1,1510669,False,2,2.0,14.228063157032665,1,1,0,14.228063157032665,202.43778120051033,14.228063157032665,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.228063157032665,1.0,1.0,404.87556240102066,404.87556240102066,404.87556240102066,404.87556240102066,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0696682143827288,0.0686863539482304,0.0,13.228063157032665,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01129,1130,180642733,180642732,1,180642733,False,2,2.0,19.01203178779059,1,1,0,19.01203178779059,361.45735269995987,19.01203178779059,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.01203178779059,1.0,1.0,722.9147053999197,722.9147053999197,722.9147053999197,722.9147053999197,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0527576768807692,0.0517036977756645,0.0,18.01203178779059,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01130,1131,604713503,604713502,1,604713503,True,2,2.0,20.22026535507516,1,1,0,20.22026535507516,408.85913102965276,20.22026535507516,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20.22026535507516,1.0,1.0,817.7182620593055,817.7182620593055,817.7182620593055,817.7182620593055,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,True,smallness_driven,0.0496773189685459,0.0486644758060505,4.448939171212818e-15,19.22026535507516,positive,False,False,False,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01131,1132,178013497,178013496,1,178013497,False,2,2.0,18.997369931224423,1,1,0,18.997369931224423,360.9000643037898,18.997369931224423,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18.997369931224423,1.0,1.0,721.8001286075796,721.8001286075796,721.8001286075796,721.8001286075796,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0533559352645015,0.0517429108865596,0.0,17.997369931224423,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01132,1133,178037773,178037772,1,178037773,False,2,2.0,18.997506293608623,1,1,0,18.997506293608623,360.9052453756992,18.997506293608623,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18.997506293608623,1.0,1.0,721.8104907513984,721.8104907513984,721.8104907513984,721.8104907513984,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0532612509449289,0.0517425459116538,0.0,17.997506293608623,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01133,1134,604432771,604432770,1,604432771,True,2,2.0,20.219801007607728,1,1,0,20.219801007607728,408.8403527872545,20.219801007607728,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20.219801007607728,1.0,1.0,817.680705574509,817.680705574509,817.680705574509,817.680705574509,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,True,smallness_driven,0.0500841735521508,0.048665575222613,4.449143513219674e-15,19.219801007607728,positive,False,False,False,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01134,1135,30372631,30372630,1,30372631,False,2,2.0,17.229052464813922,1,1,0,17.229052464813922,296.84024883531066,17.229052464813922,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.229052464813922,1.0,1.0,593.6804976706213,593.6804976706213,593.6804976706213,593.6804976706213,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0598227360923421,0.0569521905002623,0.0,16.229052464813922,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01135,1136,5897,5896,1,5897,False,2,2.0,8.682199026000504,1,1,0,8.682199026000504,75.3805799270841,8.682199026000504,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8.682199026000504,1.0,1.0,150.7611598541682,150.7611598541682,150.7611598541682,150.7611598541682,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.1166604661931528,0.1108886263423026,0.0,7.682199026000504,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01136,1137,40397051,40397050,1,40397051,False,2,2.0,17.514267345217604,1,1,0,17.514267345217604,306.7495606397557,17.514267345217604,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.514267345217604,1.0,1.0,613.4991212795114,613.4991212795114,613.4991212795114,613.4991212795114,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0579228585683904,0.0560421903925931,1.4824710748991613e-15,16.514267345217604,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01137,1138,33489319,33489318,1,33489319,False,2,2.0,17.326737110135454,1,1,0,17.326737110135454,300.2158188837451,17.326737110135454,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.326737110135454,1.0,1.0,600.4316377674902,600.4316377674902,600.4316377674902,600.4316377674902,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0576878486927585,0.0566372122173883,1.5147348083698396e-15,16.326737110135454,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01138,1139,33921133,33921132,1,33921133,False,2,2.0,17.33954877045278,1,1,0,17.33954877045278,300.6599515629105,17.33954877045278,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.33954877045278,1.0,1.0,601.319903125821,601.319903125821,601.319903125821,601.319903125821,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0577584668244067,0.0565961599374902,0.0,16.33954877045278,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01139,1140,109452439,109452438,1,109452439,False,2,2.0,18.51100066583287,1,1,0,18.51100066583287,342.657145650465,18.51100066583287,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18.51100066583287,1.0,1.0,685.31429130093,685.31429130093,685.31429130093,685.31429130093,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.054684290006421,0.0530782761477435,0.0,17.51100066583287,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01140,1141,179380801,179380800,1,179380801,False,2,2.0,19.00502148402492,1,1,0,19.00502148402492,361.1908416082487,19.00502148402492,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.00502148402492,1.0,1.0,722.3816832164974,722.3816832164974,722.3816832164974,722.3816832164974,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0527310857325823,0.0517224394058356,0.0,18.00502148402492,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01141,1142,109507313,109507312,1,109507313,False,2,2.0,18.511501890378913,1,1,0,18.511501890378913,342.67570223750204,18.511501890378913,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18.511501890378913,1.0,1.0,685.3514044750041,685.3514044750041,685.3514044750041,685.3514044750041,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0546230160820673,0.0530768645299911,0.0,17.51150189037892,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01142,1143,109709489,109709488,1,109709489,False,2,2.0,18.5133464210488,1,1,0,18.5133464210488,342.7439957057605,18.5133464210488,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18.5133464210488,1.0,1.0,685.487991411521,685.487991411521,685.487991411521,685.487991411521,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0541159908639181,0.0530716703544062,0.0,17.5133464210488,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01143,1144,30402077,30402076,1,30402077,False,2,2.0,17.230021486411005,1,1,0,17.230021486411005,296.8736404221849,17.230021486411005,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.230021486411005,1.0,1.0,593.7472808443698,593.7472808443698,593.7472808443698,593.7472808443698,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.059307463297189,0.0569490487514078,0.0,16.230021486411005,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01144,1145,30402173,30402172,1,30402173,False,2,2.0,17.230024644085017,1,1,0,17.230024644085017,296.873749235777,17.230024644085017,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.230024644085017,1.0,1.0,593.747498471554,593.747498471554,593.747498471554,593.747498471554,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0583819238538428,0.0569490385142064,0.0,16.230024644085017,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01145,1146,604814009,604814008,1,604814009,True,2,2.0,20.22043154559044,1,1,0,20.22043154559044,408.865851889909,20.22043154559044,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20.22043154559044,1.0,1.0,817.731703779818,817.731703779818,817.731703779818,817.731703779818,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,True,smallness_driven,0.0494756295158382,0.0486640823356076,4.4488660403844056e-15,19.22043154559044,positive,False,False,False,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01146,1147,1518089,1518088,1,1518089,False,2,2.0,14.232962864995075,1,1,0,14.232962864995075,202.57723191632883,14.232962864995075,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.232962864995075,1.0,1.0,405.15446383265765,405.15446383265765,405.15446383265765,405.15446383265765,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0696981157976294,0.0686632582961747,0.0,13.232962864995075,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01147,1148,33916499,33916498,1,33916499,False,2,2.0,17.339412150117706,1,1,0,17.339412150117706,300.65521371164954,17.339412150117706,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.339412150117706,1.0,1.0,601.3104274232991,601.3104274232991,601.3104274232991,601.3104274232991,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0585439458953165,0.0565965973949054,0.0,16.339412150117706,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01148,1149,604692527,604692526,1,604692527,True,2,2.0,20.22023066697293,1,1,0,20.22023066697293,408.8577282255926,20.22023066697293,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20.22023066697293,1.0,1.0,817.7154564511852,817.7154564511852,817.7154564511852,817.7154564511852,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,True,smallness_driven,0.0502751394000731,0.0486645579339388,4.448954435666691e-15,19.22023066697293,positive,False,False,False,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01149,1150,33822053,33822052,1,33822053,False,2,2.0,17.336623603317918,1,1,0,17.336623603317918,300.5585179631199,17.336623603317918,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.336623603317918,1.0,1.0,601.1170359262399,601.1170359262399,601.1170359262399,601.1170359262399,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0572889911098015,0.0566055277808021,0.0,16.336623603317918,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01150,1151,30405101,30405100,1,30405101,False,2,2.0,17.230120948352898,1,1,0,17.230120948352898,296.87706789486936,17.230120948352898,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.230120948352898,1.0,1.0,593.7541357897387,593.7541357897387,593.7541357897387,593.7541357897387,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0583189578507988,0.0569487262968394,0.0,16.230120948352898,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01151,1152,109688263,109688262,1,109688263,False,2,2.0,18.51315292772562,1,1,0,18.51315292772562,342.7368313253557,18.51315292772562,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18.51315292772562,1.0,1.0,685.4736626507114,685.4736626507114,685.4736626507114,685.4736626507114,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0536493335791564,0.0530722151815025,0.0,17.51315292772562,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01152,1153,604205809,604205808,1,604205809,True,2,2.0,20.219425441236734,1,1,0,20.219425441236734,408.82516517373125,20.219425441236734,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20.219425441236734,1.0,1.0,817.6503303474625,817.6503303474625,817.6503303474625,817.6503303474625,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,True,smallness_driven,0.0500916480596878,0.0486664644721217,0.0,19.219425441236734,positive,False,False,False,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01153,1154,179151251,179151250,1,179151251,False,2,2.0,19.003740984666017,1,1,0,19.003740984666017,361.14217141227493,19.003740984666017,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.003740984666017,1.0,1.0,722.2843428245499,722.2843428245499,722.2843428245499,722.2843428245499,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0531896390827967,0.051725864211911,0.0,18.003740984666017,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_01154,1155,179408683,179408682,1,179408683,False,2,2.0,19.00517690664068,1,1,0,19.00517690664068,361.19674925270823,19.00517690664068,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.00517690664068,1.0,1.0,722.3934985054165,722.3934985054165,722.3934985054165,722.3934985054165,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0532792716347628,0.051722023745486,0.0,18.00517690664068,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
